charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,energy/dsoc,P/kW,charge_mode
-40.5,381.0,74.4,11.218,17,3,-39.5,366.4,39.2,83378.4,3,2018,1,0,22,22,0,2018-01-22 22:40:24,2018-01-22 23:24:18,2634.0,0.7316666666666667,14.600000000000023,35.2,60.8,48.109339407744876,14,86.59999999999127,1.4243421052630143,186.78333333333333,0.4147727272727279,259.04194444444437,0,0.3186931818181818,15.332118451025057,1
-3.3,391.4,100.0,22.105999999999998,15,1,-39.7,365.6,31.6,83426.2,3,2018,1,1,23,14,0,2018-01-23 14:27:18,2018-01-23 16:00:31,5593.0,1.553611111111111,25.799999999999955,68.4,42.800000000000004,44.02646164848919,14,47.80000000000291,1.1168224299066098,903.0,0.37719298245613964,260.5955555555555,0,0.3231871345029239,14.228785982478097,1
-14.7,392.6,100.0,20.05,18,3,-29.8,363.6,36.8,83510.3,3,2018,1,1,23,19,0,2018-01-23 19:41:36,2018-01-23 21:02:26,4850.0,1.3472222222222223,29.0,63.2,63.2,46.911340206185564,15,84.10000000000582,1.3306962025317377,221.08333333333334,0.4588607594936709,261.94277777777774,0,0.31724683544303794,14.882474226804122,1
-3.0,393.6,100.0,15.645999999999999,12,1,-39.0,370.9,51.2,83571.5,3,2018,1,2,24,15,0,2018-01-24 15:45:00,2018-01-24 16:46:10,3670.0,1.0194444444444444,22.700000000000045,48.8,48.8,47.869209809264305,11,61.19999999999709,1.2540983606556781,1122.5666666666666,0.46516393442623044,262.9622222222222,0,0.32061475409836065,15.347574931880109,1
-41.0,380.3,63.2,7.811,11,-1,-23.3,363.0,38.4,83647.4,3,2018,1,2,24,22,0,2018-01-24 22:49:14,2018-01-24 23:20:44,1890.0,0.525,17.30000000000001,24.800000000000004,61.6,47.23809523809524,12,75.89999999999418,1.2321428571427626,363.06666666666666,0.6975806451612907,263.48722222222216,0,0.31495967741935477,14.878095238095238,1
-6.2,370.0,47.2,0.441,-1,-2,-6.1,366.0,46.0,83664.7,3,2018,1,3,25,14,0,2018-01-25 14:58:24,2018-01-25 15:09:54,690.0,0.19166666666666668,4.0,1.2000000000000028,0.0,6.260869565217406,1,0.0,,3.066666666666667,3.3333333333333255,263.751111111111,0,0.3674999999999991,2.300869565217391,0
-2.7,393.0,100.0,22.459,15,1,-39.3,362.6,30.4,83680.9,3,2018,1,3,25,16,0,2018-01-25 16:25:39,2018-01-25 17:59:29,5630.0,1.5638888888888889,30.399999999999977,69.6,16.800000000000004,44.5044404973357,14,16.19999999999709,0.9642857142855408,75.75,0.436781609195402,265.3149999999999,0,0.32268678160919545,14.360994671403198,1
-15.8,395.6,100.0,21.776999999999997,19,1,-39.7,363.2,31.2,83773.0,3,2018,1,3,25,21,0,2018-01-25 21:52:43,2018-01-25 23:18:33,5150.0,1.4305555555555556,32.400000000000034,68.8,68.8,48.09320388349514,18,92.10000000000582,1.338662790697759,233.23333333333332,0.47093023255814004,266.7455555555554,0,0.3165261627906977,15.222757281553395,1
-14.6,394.1,100.0,20.254,16,3,-39.0,365.4,37.2,83849.4,3,2018,1,4,26,15,0,2018-01-26 15:21:48,2018-01-26 16:43:58,4930.0,1.3694444444444445,28.700000000000045,62.8,62.8,45.85801217038539,13,76.39999999999418,1.2165605095540475,963.25,0.4570063694267523,268.1149999999999,0,0.322515923566879,14.789939148073023,1
-40.4,382.3,,17.009,17,2,-39.4,361.1,29.6,83938.4,3,2018,1,4,26,22,0,2018-01-26 22:17:40,2018-01-26 23:24:10,3990.0,1.1083333333333334,21.19999999999999,,,,15,89.0,,333.7,,269.22333333333324,0,,15.346466165413533,1
-2.9,391.0,100.0,20.044,16,3,-39.2,365.3,37.6,83989.6,3,2018,1,5,27,16,0,2018-01-27 16:01:36,2018-01-27 17:20:26,4730.0,1.3138888888888889,25.69999999999999,62.4,,47.49260042283298,13,51.20000000001164,,997.4333333333333,0.4118589743589742,270.5372222222221,0,0.32121794871794873,15.255475687103594,1
-40.1,383.0,,16.533,20,5,-39.6,364.8,37.2,84067.0,3,2018,1,5,27,20,0,2018-01-27 20:45:39,2018-01-27 21:50:19,3880.0,1.0777777777777777,18.19999999999999,,,,15,77.39999999999418,,205.21666666666667,,271.6149999999999,0,,15.339896907216497,1
-14.6,393.6,100.0,21.741999999999997,16,1,-39.7,365.4,32.0,84136.0,3,2018,1,6,28,14,0,2018-01-28 14:17:42,2018-01-28 15:46:52,5350.0,1.4861111111111112,28.200000000000045,68.0,,45.757009345794394,15,69.0,,987.3833333333333,0.41470588235294187,273.101111111111,0,0.319735294117647,14.630130841121494,1
-14.0,391.7,100.0,22.34,21,5,-39.6,361.9,29.6,84221.6,3,2018,1,6,28,19,0,2018-01-28 19:49:13,2018-01-28 21:20:03,5450.0,1.5138888888888888,29.80000000000001,70.4,,46.502752293577984,16,85.60000000000582,,242.35,0.4232954545454547,274.6149999999999,0,0.31732954545454545,14.756697247706422,1
-14.1,394.0,100.0,21.737,16,3,-30.8,361.0,32.0,84314.0,3,2018,1,0,29,13,0,2018-01-29 13:56:47,2018-01-29 15:24:47,5280.0,1.4666666666666666,33.0,68.0,,46.36363636363637,13,92.39999999999418,,996.7333333333333,0.4852941176470588,276.08166666666654,0,0.3196617647058823,14.820681818181818,1
-14.2,391.0,100.0,20.886,22,8,-40.4,366.9,34.0,84400.1,3,2018,1,0,29,19,0,2018-01-29 19:38:21,2018-01-29 21:02:31,5050.0,1.4027777777777777,24.100000000000023,66.0,,47.049504950495056,14,86.10000000000582,,253.56666666666666,0.3651515151515155,277.4844444444443,0,0.31645454545454543,14.889029702970298,1
-45.4,388.7,,16.297,18,8,-0.5,363.2,,84482.7,3,2018,1,1,30,16,0,2018-01-30 16:11:54,2018-01-30 17:07:14,3320.0,0.9222222222222223,25.5,,,,10,82.59999999999127,,1149.3833333333334,,278.4066666666665,0,,17.67144578313253,1
-42.1,379.9,,7.784,13,8,-6.4,358.8,34.0,84658.5,3,2018,1,2,31,16,0,2018-01-31 16:25:17,2018-01-31 16:54:07,1730.0,0.48055555555555557,21.099999999999966,,-34.0,,5,83.5,-2.4558823529411766,1058.8833333333334,,280.2233333333332,0,,16.197919075144508,1
-42.1,380.5,,1.85,14,10,-32.8,379.1,,84658.5,3,2018,1,2,31,16,0,2018-01-31 16:59:05,2018-01-31 17:05:55,410.0,0.11388888888888889,1.3999999999999773,,,,4,0.0,,4.966666666666667,,280.33722222222207,0,,16.243902439024392,1
-400.0,0.0,0.0,9.902000000000001,19,12,-43.1,381.4,,84658.5,3,2018,1,2,31,17,0,2018-01-31 17:20:31,2018-01-31 17:57:41,2230.0,0.6194444444444445,-381.4,,,,7,0.0,,14.6,,280.95666666666654,0,,15.98529147982063,1
-40.4,381.3,,22.178,19,5,-39.6,363.2,32.0,84753.4,3,2018,1,2,31,21,0,2018-01-31 21:30:21,2018-01-31 22:57:09,5208.0,1.4466666666666668,18.100000000000023,,-32.0,,14,94.89999999999418,-2.965624999999818,212.66666666666666,,282.4033333333332,0,,15.330414746543779,1
-2.4,391.0,100.0,20.525,17,6,-29.9,363.2,36.0,84803.8,3,2018,2,3,1,20,0,2018-02-01 20:00:25,2018-02-01 21:21:05,4840.0,1.3444444444444446,27.80000000000001,64.0,,47.603305785123965,11,50.40000000000873,,1263.2666666666667,0.4343750000000002,283.7477777777776,0,0.320703125,15.266528925619832,1
-40.0,390.7,,16.711,15,5,-40.2,379.4,,84893.2,3,2018,2,4,2,16,0,2018-02-02 16:25:03,2018-02-02 17:30:13,3910.0,1.086111111111111,11.300000000000011,,,,10,89.39999999999418,,1143.9666666666667,,284.83388888888874,0,,15.386086956521739,1
-40.8,383.5,,19.043,17,5,-39.2,361.9,29.2,85466.3,3,2018,2,0,5,18,0,2018-02-05 18:59:05,2018-02-05 20:13:25,4460.0,1.238888888888889,21.600000000000023,,70.8,,12,379.0,5.353107344632768,2821.383333333333,,286.0727777777776,0,,15.371031390134528,1
-14.2,391.1,100.0,22.054000000000002,21,5,-38.7,362.7,30.8,85549.6,3,2018,2,0,5,23,0,2018-02-05 23:00:14,2018-02-06 00:32:24,5530.0,1.5361111111111112,28.400000000000034,69.2,,45.04882459312839,16,83.30000000000291,,166.81666666666666,0.4104046242774571,287.6088888888887,0,0.3186994219653179,14.357034358047017,1
-14.3,393.1,100.0,21.25,19,7,-40.3,365.0,33.2,85635.5,3,2018,2,1,6,19,0,2018-02-06 19:29:22,2018-02-06 20:53:02,5020.0,1.3944444444444444,28.100000000000023,66.8,,47.90438247011952,12,85.89999999999418,,1136.9666666666667,0.4206586826347309,289.00333333333316,0,0.3181137724550898,15.239043824701197,1
-40.4,387.4,,18.605999999999998,16,4,-40.3,367.7,37.2,85719.0,3,2018,2,2,7,14,0,2018-02-07 14:15:42,2018-02-07 15:28:02,4340.0,1.2055555555555555,19.69999999999999,,,,12,83.5,,1042.6666666666667,,290.20888888888874,0,,15.433548387096774,1
-2.4,387.8,,18.266,21,8,-38.0,366.7,,85794.9,3,2018,2,2,7,19,0,2018-02-07 19:31:41,2018-02-07 20:43:31,4310.0,1.1972222222222222,21.100000000000023,,,,13,75.89999999999418,,243.65,,291.40611111111093,0,,15.256983758700695,1
-14.6,393.5,100.0,20.294,14,0,-39.2,367.8,36.8,85886.1,3,2018,2,3,8,13,0,2018-02-08 13:43:09,2018-02-08 15:06:29,5000.0,1.3888888888888888,25.69999999999999,63.2,,45.504000000000005,14,91.20000000001164,,1019.6333333333333,0.40664556962025294,292.79499999999985,0,0.3211075949367089,14.611680000000002,1
-2.3,389.5,100.0,22.344,22,8,-40.5,368.2,29.6,85984.9,3,2018,2,3,8,19,0,2018-02-08 19:25:51,2018-02-08 20:56:11,5420.0,1.5055555555555555,21.30000000000001,70.4,,46.76014760147602,14,98.79999999998836,,259.3666666666667,0.30255681818181834,294.3005555555554,0,0.31738636363636363,14.841033210332105,1
-2.3,390.4,100.0,23.818,20,9,-40.7,361.9,25.2,86097.9,3,2018,2,4,9,18,0,2018-02-09 18:53:10,2018-02-09 20:31:50,5920.0,1.6444444444444444,28.5,74.8,,45.486486486486484,11,113.0,,1316.9833333333333,0.3810160427807487,295.9449999999998,0,0.3184224598930482,14.48391891891892,1
-3.1,388.6,,19.862000000000002,23,6,-30.0,364.3,37.2,86182.9,3,2018,2,4,9,23,0,2018-02-09 23:13:19,2018-02-10 00:32:25,4746.0,1.3183333333333334,24.30000000000001,,,,17,85.0,,161.48333333333332,,297.26333333333315,0,,15.065992414664983,1
-2.4,391.6,100.0,20.951,19,6,-40.1,374.9,34.0,86285.6,3,2018,2,5,10,16,0,2018-02-10 16:52:53,2018-02-10 18:20:23,5250.0,1.4583333333333333,16.700000000000045,66.0,,45.25714285714286,13,102.70000000001164,,980.4666666666667,0.2530303030303037,298.72166666666647,0,0.31743939393939397,14.3664,1
-40.3,385.4,,18.067,18,4,-39.0,365.8,38.0,86365.6,3,2018,2,5,10,22,0,2018-02-10 22:47:59,2018-02-10 23:58:59,4260.0,1.1833333333333333,19.599999999999966,,,,14,80.0,,267.6,,299.9049999999998,0,,15.267887323943661,1
-40.6,391.2,,21.631,18,5,-30.1,360.1,29.6,86460.2,3,2018,2,6,11,17,0,2018-02-11 17:36:34,2018-02-11 19:01:04,5070.0,1.4083333333333334,31.099999999999966,,,,13,94.59999999999127,,1057.5833333333333,,301.31333333333316,0,,15.359289940828402,1
-40.3,378.7,,9.149,17,7,-39.0,361.5,28.4,86552.9,3,2018,2,6,11,22,0,2018-02-11 22:46:11,2018-02-11 23:22:31,2180.0,0.6055555555555555,17.19999999999999,,,,10,92.69999999999709,,225.11666666666667,,301.9188888888887,0,,15.108440366972477,1
-14.7,382.7,,19.968,16,2,-40.6,377.2,34.8,86593.3,3,2018,2,0,12,10,0,2018-02-12 10:06:12,2018-02-12 11:23:32,4640.0,1.288888888888889,5.5,,,,14,40.40000000000873,,643.6833333333333,,303.2077777777776,0,,15.492413793103447,1
-40.4,385.3,,18.96,21,8,-29.9,363.0,36.0,86687.7,3,2018,2,0,12,19,0,2018-02-12 19:51:47,2018-02-12 21:05:57,4450.0,1.2361111111111112,22.30000000000001,,,,13,94.39999999999418,,508.25,,304.4438888888887,0,,15.338426966292134,1
-14.2,391.9,100.0,20.194000000000003,19,7,-40.0,375.5,35.2,86784.2,3,2018,2,1,13,12,0,2018-02-13 12:38:28,2018-02-13 14:03:58,5130.0,1.425,16.399999999999977,64.8,,45.473684210526315,12,96.5,,932.5166666666667,0.2530864197530861,305.8688888888887,0,0.31163580246913586,14.17122807017544,1
-40.3,383.8,,6.184,18,13,-39.3,371.9,,86820.5,3,2018,2,1,13,17,0,2018-02-13 17:47:27,2018-02-13 18:11:37,1450.0,0.4027777777777778,11.900000000000034,,,,5,36.30000000000291,,223.48333333333332,,306.2716666666665,0,,15.353379310344828,1
-14.7,391.0,100.0,21.531,23,8,-39.3,363.8,32.0,86916.6,3,2018,2,1,13,21,0,2018-02-13 21:45:03,2018-02-13 23:11:03,5160.0,1.4333333333333333,27.19999999999999,68.0,,47.44186046511628,15,96.10000000000582,,213.43333333333334,0.39999999999999986,307.7049999999998,0,0.3166323529411765,15.021627906976743,1
-14.1,387.3,,20.194000000000003,18,6,-29.8,363.5,36.0,87011.9,3,2018,2,2,14,21,0,2018-02-14 21:50:38,2018-02-14 23:11:18,4840.0,1.3444444444444446,23.80000000000001,,,,12,95.29999999998836,,1359.5833333333333,,309.04944444444425,0,,15.020330578512397,1
-29.1,371.4,33.2,0.932,12,9,-29.2,364.5,30.4,87122.4,3,2018,2,3,15,15,0,2018-02-15 15:37:19,2018-02-15 15:42:29,310.0,0.08611111111111111,6.899999999999977,2.8000000000000043,,32.516129032258114,3,110.5,,986.0166666666667,2.4642857142857024,309.13555555555536,0,0.33285714285714235,10.823225806451614,1
-2.3,389.7,100.0,22.58,21,9,-40.2,365.2,29.2,87131.7,3,2018,2,3,15,16,0,2018-02-15 16:03:36,2018-02-15 17:36:56,5600.0,1.5555555555555556,24.5,70.8,4.0000000000000036,45.51428571428571,12,9.30000000000291,2.3250000000007254,21.116666666666667,0.346045197740113,310.6911111111109,0,0.31892655367231637,14.515714285714285,1
-14.8,392.3,100.0,21.215999999999998,20,9,-39.6,365.0,33.2,87241.8,3,2018,2,4,16,14,0,2018-02-16 14:23:19,2018-02-16 15:47:59,5080.0,1.4111111111111112,27.30000000000001,66.8,,47.33858267716535,11,110.10000000000582,,1246.3833333333334,0.4086826347305391,312.102222222222,0,0.3176047904191617,15.034960629921256,1
-2.4,389.7,100.0,19.205,17,5,-39.5,367.3,40.0,87330.6,3,2018,2,5,17,13,0,2018-02-17 13:20:10,2018-02-17 14:36:14,4564.0,1.2677777777777777,22.399999999999977,60.0,,47.32690622261175,12,88.80000000000291,,1292.1833333333334,0.37333333333333296,313.3699999999998,0,0.32008333333333333,15.148553900087643,1
-2.6,388.4,,22.092,25,11,-40.3,364.5,30.4,87434.7,3,2018,2,5,17,18,0,2018-02-17 18:30:04,2018-02-17 19:59:14,5350.0,1.4861111111111112,23.899999999999977,,,,14,104.09999999999127,,233.83333333333334,,314.85611111111086,0,,14.865644859813083,1
-14.3,389.3,100.0,20.133,23,10,-39.1,365.6,36.0,87648.0,3,2018,2,1,20,20,0,2018-02-20 20:28:48,2018-02-20 21:48:48,4800.0,1.3333333333333333,23.69999999999999,64.0,-36.0,48.0,13,102.0,-2.8333333333333335,302.5,0.3703124999999998,317.59777777777754,0,0.314578125,15.09975,1
-40.4,386.1,,18.515,19,10,-40.6,375.7,38.0,87753.8,3,2018,2,2,21,14,0,2018-02-21 14:02:10,2018-02-21 15:14:10,4320.0,1.2,10.400000000000034,,,,9,105.80000000000291,,973.3666666666667,,318.7977777777775,0,,15.429166666666667,1
-3.2,390.4,100.0,21.522,23,10,-39.1,363.6,32.0,87858.4,3,2018,2,2,21,22,0,2018-02-21 22:24:08,2018-02-21 23:51:28,5240.0,1.4555555555555555,26.799999999999955,68.0,,46.717557251908396,13,104.59999999999127,,429.96666666666664,0.39411764705882285,320.2533333333331,0,0.3165,14.786106870229007,1
-14.5,391.5,100.0,22.388,23,12,-39.1,362.2,29.2,87993.7,3,2018,2,3,22,18,0,2018-02-22 18:46:47,2018-02-22 20:17:17,5430.0,1.5083333333333333,29.30000000000001,70.8,,46.93922651933701,11,135.3000000000029,,1135.3166666666666,0.4138418079096047,321.76166666666643,0,0.31621468926553675,14.842872928176797,1
