charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,energy/dsoc,P/kW,charge_mode
-7.5,383.7,100.0,19.44,23,2,-4.5,351.3,36.0,105695.4,4,2018,1,1,23,14,0,2018-01-23 14:01:52,2018-01-23 21:31:26,26974.0,7.4927777777777775,32.39999999999998,64.0,0.0,8.541558537851264,21,0.09999999999126885,inf,131.86666666666667,0.5062499999999996,629.0752777777776,0,0.30375,2.5944984058723217,0
-7.5,357.3,48.4,4.501,18,3,-4.5,350.5,33.2,105769.2,4,2018,1,2,24,13,0,2018-01-24 13:19:05,2018-01-24 15:12:20,6795.0,1.8875,6.800000000000011,15.199999999999996,0.0,8.05298013245033,15,0.0,,102.2,0.44736842105263247,631.1072222222222,0,0.2961184210526317,2.3846357615894043,0
-7.6,383.7,100.0,14.323,18,2,-7.5,357.5,,106117.8,4,2018,1,5,27,0,0,2018-01-27 00:00:03,2018-01-27 05:45:13,20710.0,5.752777777777778,26.19999999999999,,,,16,83.5,,650.85,,636.8599999999999,0,,2.4897537421535487,2
-24.1,383.4,,20.262999999999998,15,2,-24.0,348.9,32.0,106196.1,4,2018,1,5,27,12,0,2018-01-27 12:43:15,2018-01-27 14:31:27,6492.0,1.8033333333333332,34.5,,,,13,78.30000000000291,,418.03333333333336,,638.6633333333332,0,,11.23641404805915,2
-7.6,383.2,100.0,20.921999999999997,18,2,-7.5,346.0,30.4,106284.3,4,2018,1,5,27,18,0,2018-01-27 18:37:29,2018-01-28 02:51:01,29612.0,8.225555555555555,37.19999999999999,69.6,,8.461434553559368,16,88.19999999999709,,246.03333333333333,0.5344827586206895,646.8888888888887,0,0.30060344827586205,2.5435364041604753,0
-18.9,368.5,,19.836,12,0,-6.5,346.1,32.0,106367.1,4,2018,1,6,28,11,0,2018-01-28 11:26:56,2018-01-28 13:29:29,7353.0,2.0425,22.399999999999977,,,,12,82.80000000000291,,515.9166666666666,,648.9313888888887,0,,9.711627906976744,2
-7.6,383.2,100.0,19.891,19,2,-7.5,350.5,34.0,106445.8,4,2018,1,6,28,23,0,2018-01-28 23:04:14,2018-01-29 06:54:44,28230.0,7.841666666666667,32.69999999999999,66.0,,8.416578108395324,17,78.69999999999709,,574.75,0.49545454545454526,656.7730555555554,0,0.30137878787878786,2.536578108395324,0
-40.5,363.3,,3.386,12,4,-24.0,354.7,,106507.0,4,2018,1,0,29,10,0,2018-01-29 10:10:34,2018-01-29 10:30:25,1191.0,0.3308333333333333,8.600000000000023,,,,8,61.19999999999709,,195.83333333333334,,657.1038888888887,0,,10.234760705289673,2
-7.5,383.2,100.0,19.008,19,2,-4.6,350.9,37.2,106533.0,4,2018,1,0,29,23,0,2018-01-29 23:09:01,2018-01-30 06:52:13,27792.0,7.72,32.30000000000001,62.8,,8.134715025906736,17,26.0,,758.6,0.514331210191083,664.8238888888887,0,0.3026751592356688,2.462176165803109,0
-40.4,377.2,,19.94,20,7,-40.0,351.9,32.0,106614.4,4,2018,1,1,30,11,0,2018-01-30 11:56:26,2018-01-30 13:17:57,4891.0,1.3586111111111112,25.30000000000001,,,,13,81.39999999999418,,304.21666666666664,,666.1824999999999,0,,14.676753220200368,2
-7.4,382.9,100.0,20.72,15,3,-7.5,347.2,32.0,106710.6,4,2018,1,1,30,18,0,2018-01-30 18:37:18,2018-01-31 02:17:06,27588.0,7.663333333333333,35.69999999999999,68.0,,8.873423227490214,12,96.20000000001164,,319.35,0.5249999999999998,673.8458333333332,0,0.30470588235294116,2.703784254023488,1
-18.7,383.3,,18.812,15,4,-23.6,353.4,38.0,106788.7,4,2018,1,2,31,12,0,2018-01-31 12:33:50,2018-01-31 14:01:02,5232.0,1.4533333333333334,29.900000000000034,,0.0,,11,0.0,,5.566666666666666,,675.3519444444444,0,,12.944036697247707,2
-7.5,382.5,100.0,19.967,16,2,-7.4,350.8,34.0,106874.8,4,2018,1,2,31,21,0,2018-01-31 21:49:12,2018-02-01 05:36:09,28017.0,7.7825,31.69999999999999,66.0,,8.480565371024735,14,86.10000000000582,,468.1666666666667,0.4803030303030301,683.1344444444444,0,0.30253030303030304,2.5656280115644075,0
-19.6,382.9,,16.773,15,4,-24.3,353.6,,106945.0,4,2018,2,3,1,11,0,2018-02-01 11:40:13,2018-02-01 12:55:25,4512.0,1.2533333333333334,29.299999999999955,,,,11,70.19999999999709,,364.06666666666666,,684.3877777777777,0,,13.382712765957447,2
-7.6,383.0,100.0,18.573,15,2,-7.4,352.4,38.8,107021.3,4,2018,2,3,1,21,0,2018-02-01 21:14:35,2018-02-02 04:32:58,26303.0,7.306388888888889,30.600000000000023,61.2,,8.376230848192222,13,76.30000000000291,,499.1666666666667,0.5000000000000003,691.6941666666667,0,0.30348039215686273,2.5420218226057867,0
-19.1,373.2,,20.572,16,3,-25.8,349.0,31.2,107115.6,4,2018,2,4,2,11,0,2018-02-02 11:41:54,2018-02-02 13:20:57,5943.0,1.6508333333333334,24.19999999999999,,,,13,94.30000000000291,,428.93333333333334,,693.345,0,,12.461585058051488,2
-7.6,383.4,100.0,20.555999999999997,19,1,-7.5,350.4,32.0,107207.4,4,2018,2,4,2,21,0,2018-02-02 21:14:15,2018-02-03 05:53:59,31184.0,8.662222222222223,33.0,68.0,,7.850179579271421,18,91.79999999998836,,473.3,0.4852941176470588,702.0072222222223,0,0.30229411764705877,2.3730631092868135,0
-24.2,372.2,,19.949,16,3,-23.8,350.1,32.0,107287.7,4,2018,2,5,3,12,0,2018-02-03 12:27:58,2018-02-03 14:07:21,5963.0,1.656388888888889,22.099999999999966,,,,13,80.30000000000291,,393.98333333333335,,703.6636111111111,0,,12.04366929397954,2
-7.4,383.2,100.0,20.346,18,2,-7.5,350.4,32.0,107371.6,4,2018,2,5,3,21,0,2018-02-03 21:27:42,2018-02-04 05:56:06,30504.0,8.473333333333333,32.80000000000001,68.0,,8.025177025963808,16,83.90000000000873,,440.35,0.48235294117647076,712.1369444444445,0,0.29920588235294115,2.4011801730920537,0
-7.5,380.7,,19.999000000000002,15,0,-7.5,351.1,33.2,107452.1,4,2018,2,6,4,20,0,2018-02-04 20:58:17,2018-02-05 05:02:20,29043.0,8.0675,29.599999999999966,,,,15,80.5,,902.1833333333333,,720.2044444444444,0,,2.478958785249458,2
-19.2,376.1,,17.927,12,1,-24.2,354.7,,107523.5,4,2018,2,0,5,12,0,2018-02-05 12:43:48,2018-02-05 14:24:21,6033.0,1.6758333333333333,21.400000000000034,,,,11,71.39999999999418,,461.46666666666664,,721.8802777777778,0,,10.697364495275982,2
-7.5,380.7,,20.197,19,2,-7.4,350.8,33.2,107603.1,4,2018,2,0,5,21,0,2018-02-05 21:20:53,2018-02-06 05:49:33,30520.0,8.477777777777778,29.899999999999977,,,,17,79.60000000000582,,416.53333333333336,,730.3580555555556,0,,2.3823460026212318,2
-4.4,375.0,,0.032,11,2,-4.4,370.5,,107603.1,4,2018,2,1,6,21,0,2018-02-06 21:57:04,2018-02-06 21:58:14,70.0,0.019444444444444445,4.5,,,,9,0.0,,967.5166666666667,,730.3774999999999,0,,1.6457142857142857,2
-19.2,379.8,,19.915,16,4,-20.9,350.4,34.0,107682.1,4,2018,2,2,7,12,0,2018-02-07 12:09:01,2018-02-07 13:38:03,5342.0,1.4838888888888888,29.400000000000034,,,,12,79.0,,850.7833333333333,,731.8613888888889,0,,13.420816173717709,2
-7.5,380.4,,20.259,18,2,-7.5,350.2,33.2,107768.2,4,2018,2,2,7,20,0,2018-02-07 20:11:18,2018-02-08 04:12:53,28895.0,8.026388888888889,30.19999999999999,,,,16,86.09999999999127,,393.25,,739.8877777777777,0,,2.524049143450424,2
-18.9,383.0,,17.811,15,3,-23.5,351.3,,107837.9,4,2018,2,3,8,11,0,2018-02-08 11:52:51,2018-02-08 13:21:04,5293.0,1.4702777777777778,31.69999999999999,,,,12,69.69999999999709,,459.96666666666664,,741.3580555555556,0,,12.114037407897223,2
-7.5,379.4,,20.105,19,2,-7.4,347.7,33.2,107921.5,4,2018,2,3,8,18,0,2018-02-08 18:18:47,2018-02-09 02:21:20,28953.0,8.0425,31.69999999999999,,,,17,83.60000000000582,,297.71666666666664,,749.4005555555556,0,,2.499844575691638,2
-7.6,382.1,100.0,14.345,14,2,-7.4,351.2,,107980.3,4,2018,2,4,9,17,0,2018-02-09 17:55:38,2018-02-09 23:46:17,21039.0,5.844166666666666,30.900000000000034,,,,12,58.80000000000291,,934.3,,755.2447222222222,0,,2.4545843433623276,2
-19.7,376.2,,18.579,13,2,-24.6,352.4,38.0,108054.8,4,2018,2,5,10,12,0,2018-02-10 12:12:18,2018-02-10 13:45:32,5594.0,1.5538888888888889,23.80000000000001,,,,11,74.5,,746.0166666666667,,756.7986111111111,0,,11.95645334286736,2
-7.4,382.5,100.0,19.705,22,2,-7.5,351.3,34.0,108142.6,4,2018,2,5,10,20,0,2018-02-10 20:20:54,2018-02-11 04:45:38,30284.0,8.412222222222223,31.19999999999999,66.0,,7.845727116629242,20,87.80000000000291,,395.3666666666667,0.47272727272727255,765.2108333333333,0,0.298560606060606,2.342425042926958,0
-24.1,383.9,,18.548,12,1,-23.9,351.5,38.0,108226.1,4,2018,2,6,11,12,0,2018-02-11 12:14:29,2018-02-11 14:22:02,7653.0,2.1258333333333335,32.39999999999998,,,,11,83.5,,448.85,,767.3366666666667,0,,8.725049000392001,2
-7.6,383.4,100.0,20.21,21,2,-7.4,350.5,33.6,108308.0,4,2018,2,6,11,20,0,2018-02-11 20:56:30,2018-02-12 05:29:02,30752.0,8.542222222222222,32.89999999999998,66.4,,7.773152965660771,19,81.89999999999418,,394.46666666666664,0.495481927710843,775.8788888888889,0,0.30436746987951807,2.365894901144641,0
-19.4,383.2,,19.816,20,6,-35.7,352.2,34.0,108400.8,4,2018,2,0,12,12,0,2018-02-12 12:10:10,2018-02-12 13:32:33,4943.0,1.3730555555555555,31.0,,,,14,92.80000000000291,,401.1333333333333,,777.2519444444445,0,,14.432045316609347,2
-7.6,383.2,100.0,18.195999999999998,13,3,-7.5,352.1,39.6,108483.3,4,2018,2,0,12,20,0,2018-02-12 20:06:10,2018-02-13 02:49:21,24191.0,6.719722222222222,31.099999999999966,60.4,,8.988466785168038,10,82.5,,393.6166666666667,0.5149006622516551,783.9716666666667,0,0.30125827814569534,2.707850026869497,1
-7.6,382.2,100.0,17.051,9,4,-7.4,354.1,,108552.7,4,2018,2,1,13,19,0,2018-02-13 19:22:46,2018-02-14 01:40:15,22649.0,6.291388888888889,28.099999999999966,,,,5,69.39999999999418,,993.4166666666666,,790.2630555555556,0,,2.710212371407126,2
-24.3,372.3,,19.858,18,6,-39.5,352.1,33.2,108643.5,4,2018,2,2,14,11,0,2018-02-14 11:41:30,2018-02-14 13:02:42,4872.0,1.3533333333333333,20.19999999999999,,,,12,90.80000000000291,,601.25,,791.616388888889,0,,14.673399014778326,2
-7.5,383.5,100.0,20.197,16,4,-7.4,347.4,32.8,108727.9,4,2018,2,2,14,17,0,2018-02-14 17:59:53,2018-02-15 01:27:46,26873.0,7.464722222222222,36.10000000000002,67.2,,9.00234436051055,12,84.39999999999418,,297.18333333333334,0.5372023809523813,799.0811111111112,0,0.3005505952380952,2.7056599560897556,1
-7.5,381.5,,14.593,13,2,-4.6,350.4,,108782.8,4,2018,2,3,15,12,0,2018-02-15 12:45:17,2018-02-15 18:29:38,20661.0,5.739166666666667,31.100000000000023,,,,11,54.90000000000873,,677.5166666666667,,804.8202777777778,0,,2.5427036445476987,2
-40.5,384.0,,14.562000000000001,15,6,-27.5,355.1,,108844.5,4,2018,2,4,16,12,0,2018-02-16 12:18:23,2018-02-16 13:17:24,3541.0,0.9836111111111111,28.899999999999977,,,,9,61.69999999999709,,1068.75,,805.803888888889,0,,14.804631460039538,2
-7.6,383.4,100.0,19.694000000000003,16,3,-7.4,348.3,34.8,108931.6,4,2018,2,4,16,17,0,2018-02-16 17:41:55,2018-02-17 00:58:06,26171.0,7.269722222222223,35.099999999999966,65.2,,8.96870581941844,13,87.10000000000582,,264.51666666666665,0.538343558282208,813.0736111111112,0,0.3020552147239264,2.7090443620801654,1
-7.4,381.3,,19.957,10,6,-7.5,347.5,33.6,109015.0,4,2018,2,5,17,15,0,2018-02-17 15:09:38,2018-02-17 22:32:08,26550.0,7.375,33.80000000000001,,,,4,83.39999999999418,,851.5333333333333,,820.4486111111112,0,,2.7060338983050847,2
-13.8,380.3,,20.255,19,7,-39.5,352.4,32.0,109105.5,4,2018,2,6,18,11,0,2018-02-18 11:59:17,2018-02-18 13:22:28,4991.0,1.386388888888889,27.900000000000034,,,,12,90.5,,807.15,,821.835,0,,14.609897816068923,2
-7.6,382.8,100.0,19.054000000000002,18,8,-7.5,349.4,37.2,109185.3,4,2018,2,6,18,17,0,2018-02-18 17:44:49,2018-02-19 00:45:38,25249.0,7.0136111111111115,33.400000000000034,62.8,,8.954017980910134,10,79.80000000000291,,262.35,0.5318471337579623,828.8486111111112,0,0.30340764331210196,2.7167174937621295,1
-18.8,370.3,,19.692999999999998,18,7,-38.6,351.7,33.2,109270.2,4,2018,2,0,19,13,0,2018-02-19 13:00:13,2018-02-19 14:21:04,4851.0,1.3475,18.600000000000023,,,,11,84.89999999999418,,734.5833333333334,,830.1961111111111,0,,14.61447124304267,2
-7.6,383.2,100.0,18.022000000000002,17,8,-7.4,350.6,,109343.7,4,2018,2,0,19,17,0,2018-02-19 17:49:28,2018-02-20 00:27:41,23893.0,6.6369444444444445,32.599999999999966,,,,9,73.5,,208.4,,836.8330555555556,0,,2.715406185912192,2
-19.3,378.8,,18.66,19,8,-39.8,353.5,38.4,109424.4,4,2018,2,1,20,11,0,2018-02-20 11:41:57,2018-02-20 12:59:09,4632.0,1.2866666666666666,25.30000000000001,,,,11,80.69999999999709,,674.2666666666667,,838.1197222222222,0,,14.50259067357513,2
-7.5,382.9,100.0,20.122,17,7,-7.5,348.1,33.2,109503.7,4,2018,2,1,20,18,0,2018-02-20 18:00:27,2018-02-21 01:25:28,26701.0,7.416944444444445,34.799999999999955,66.8,,9.006404254522302,10,79.30000000000291,,301.3,0.5209580838323347,845.5366666666666,0,0.30122754491017967,2.7129770420583497,1
-19.3,377.9,,19.675,18,7,-29.8,351.0,34.0,109585.3,4,2018,2,2,21,12,0,2018-02-21 12:14:47,2018-02-21 13:36:41,4914.0,1.365,26.899999999999977,,,,11,81.60000000000582,,649.3166666666667,,846.9016666666666,0,,14.413919413919414,2
-7.5,382.6,100.0,19.997,19,8,-7.6,349.2,34.0,109672.0,4,2018,2,2,21,17,0,2018-02-21 17:52:33,2018-02-22 01:14:41,26528.0,7.368888888888889,33.400000000000034,66.0,,8.956574185765984,11,86.69999999999709,,255.86666666666667,0.5060606060606065,854.2705555555556,0,0.30298484848484847,2.7137062726176118,1
