charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,charge_mode
-16.1,374.6,33.2,18.893,18,5,-13.6,325.2,9.6,152950.0,11,2018,1,0,29,22,0,2018-01-29 22:17:00,2018-01-29 23:35:30,4710.0,1.3083333333333333,49.400000000000034,23.6,21.6,18.038216560509554,13,99.0,4.583333333333333,270.3,2.0932203389830524,197.13777777777779,0,3
-16.1,374.8,30.8,17.745,15,6,-42.4,330.7,9.2,153056.0,11,2018,1,1,30,15,0,2018-01-30 15:22:14,2018-01-30 16:40:24,4690.0,1.3027777777777778,44.10000000000002,21.6,24.000000000000004,16.57995735607676,9,106.0,4.416666666666666,946.7333333333333,2.0416666666666674,198.44055555555556,0,3
-16.1,374.7,34.0,21.351999999999997,19,7,-5.1,318.9,7.2,153183.0,11,2018,1,1,30,22,0,2018-01-30 22:49:14,2018-01-31 00:14:51,5137.0,1.4269444444444443,55.80000000000001,26.8,23.6,18.78138991629356,12,127.0,5.381355932203389,368.8333333333333,2.0820895522388065,199.8675,0,3
-16.0,373.4,33.2,19.373,18,8,-64.7,332.6,9.6,153315.0,11,2018,1,2,31,16,0,2018-01-31 16:15:19,2018-01-31 17:28:29,4390.0,1.2194444444444446,40.799999999999955,23.6,24.4,19.353075170842825,10,132.0,5.409836065573771,960.4666666666667,1.728813559322032,201.08694444444444,0,3
-16.1,374.6,32.8,22.316,20,5,-2.5,316.8,4.8,153435.0,11,2018,1,2,31,23,0,2018-01-31 23:02:38,2018-02-01 00:28:15,5137.0,1.4269444444444443,57.80000000000001,27.999999999999996,28.400000000000002,19.622347673739537,15,120.0,4.225352112676056,334.15,2.064285714285715,202.51388888888889,0,3
-16.1,372.7,34.8,21.778000000000002,18,8,-12.3,316.6,7.6,153571.0,11,2018,2,3,1,16,0,2018-02-01 16:14:54,2018-02-01 17:37:24,4950.0,1.375,56.099999999999966,27.199999999999996,25.199999999999996,19.781818181818178,10,136.0,5.396825396825398,946.65,2.062499999999999,203.88888888888889,0,3
-16.1,374.7,34.0,21.436,19,6,-10.1,319.1,7.6,153687.0,11,2018,2,3,1,23,0,2018-02-01 23:08:28,2018-02-02 00:34:25,5157.0,1.4325,55.599999999999966,26.4,27.199999999999996,18.429319371727747,13,116.0,4.264705882352942,331.06666666666666,2.106060606060605,205.3213888888889,0,3
-11.8,373.6,32.8,21.62,17,5,-60.1,328.4,5.6,153824.0,11,2018,2,4,2,16,0,2018-02-02 16:15:28,2018-02-02 17:43:48,5300.0,1.4722222222222223,45.200000000000045,27.199999999999996,28.4,18.475471698113203,12,137.0,4.823943661971831,941.05,1.6617647058823548,206.79361111111112,0,3
-16.1,374.6,32.4,20.519000000000002,18,3,-59.7,327.1,7.2,153929.0,11,2018,2,4,2,22,0,2018-02-02 22:47:22,2018-02-03 00:10:40,4998.0,1.3883333333333334,47.5,25.2,25.599999999999998,18.15126050420168,15,105.0,4.1015625,303.56666666666666,1.8849206349206349,208.18194444444444,0,3
-16.0,374.6,32.4,20.623,15,4,-16.4,320.3,6.0,154046.0,11,2018,2,5,3,16,0,2018-02-03 16:02:52,2018-02-03 17:37:32,5680.0,1.5777777777777777,54.30000000000001,26.4,26.4,16.732394366197184,11,117.0,4.431818181818182,952.2,2.0568181818181825,209.75972222222222,0,3
-16.1,374.6,33.6,21.511,17,3,-8.1,318.3,6.8,154159.0,11,2018,2,5,3,23,0,2018-02-03 23:16:59,2018-02-04 00:43:27,5188.0,1.441111111111111,56.30000000000001,26.8,25.599999999999998,18.596761757902854,14,113.0,4.4140625,339.45,2.100746268656717,211.20083333333332,0,3
-16.1,372.7,32.0,19.413,15,5,-55.1,330.6,8.4,154277.0,11,2018,2,6,4,16,0,2018-02-04 16:03:23,2018-02-04 17:19:43,4580.0,1.2722222222222221,42.099999999999966,23.6,25.200000000000003,18.550218340611355,10,118.0,4.682539682539682,919.9333333333333,1.7838983050847441,212.47305555555553,0,3
-16.1,374.7,33.6,20.764,18,5,-17.1,320.8,8.0,154398.0,11,2018,2,6,4,22,0,2018-02-04 22:35:18,2018-02-04 23:59:18,5040.0,1.4,53.89999999999998,25.6,24.0,18.28571428571429,13,121.0,5.041666666666667,315.5833333333333,2.105468749999999,213.87305555555554,0,3
-6.3,373.2,30.4,20.64,16,4,-8.1,318.9,4.4,154517.0,11,2018,2,0,5,15,0,2018-02-05 15:57:56,2018-02-05 17:23:07,5111.0,1.4197222222222223,54.30000000000001,26.0,29.200000000000003,18.313441596556444,12,119.0,4.075342465753424,958.6333333333333,2.088461538461539,215.29277777777776,0,3
-16.1,374.6,34.0,20.936,17,3,-15.9,320.2,8.0,154625.0,11,2018,2,0,5,22,0,2018-02-05 22:40:49,2018-02-06 00:05:37,5088.0,1.4133333333333333,54.400000000000034,26.0,22.4,18.39622641509434,14,108.0,4.821428571428572,317.7,2.0923076923076938,216.70611111111108,0,3
-16.1,373.9,33.2,16.192999999999998,15,3,-15.8,330.6,13.6,154814.0,11,2018,2,1,6,22,0,2018-02-06 22:51:13,2018-02-06 23:59:53,4120.0,1.1444444444444444,43.299999999999955,19.6,20.4,17.12621359223301,12,189.0,9.264705882352942,1365.6,2.2091836734693855,217.85055555555553,0,3
-16.1,374.7,32.8,13.763,12,4,-64.7,344.3,15.2,154907.0,11,2018,2,2,7,16,0,2018-02-07 16:07:39,2018-02-07 17:17:09,4170.0,1.1583333333333334,30.399999999999977,17.599999999999998,18.000000000000004,15.194244604316543,8,93.0,5.166666666666666,967.7666666666667,1.7272727272727262,219.00888888888886,0,3
-16.0,374.6,32.8,23.256,17,3,-8.1,310.8,3.6,155030.0,11,2018,2,2,7,23,0,2018-02-07 23:26:42,2018-02-08 00:58:30,5508.0,1.53,63.80000000000001,29.199999999999996,29.199999999999996,19.084967320261434,14,123.0,4.212328767123288,369.55,2.1849315068493156,220.53888888888886,0,3
-9.9,373.0,30.0,18.102999999999998,14,4,-6.1,323.3,7.2,155141.0,11,2018,2,3,8,15,0,2018-02-08 15:58:21,2018-02-08 17:15:11,4610.0,1.2805555555555554,49.69999999999999,22.8,25.599999999999998,17.804772234273322,10,111.0,4.3359375,899.85,2.179824561403508,221.81944444444443,0,3
-16.0,374.7,30.8,21.354,18,3,-19.2,320.4,4.0,155266.0,11,2018,2,3,8,22,0,2018-02-08 22:32:00,2018-02-08 23:57:50,5150.0,1.4305555555555556,54.30000000000001,26.8,26.0,18.73398058252427,15,125.0,4.8076923076923075,316.81666666666666,2.026119402985075,223.24999999999997,0,3
-16.2,370.0,32.8,9.812000000000001,11,4,-8.1,337.6,20.4,155341.0,11,2018,2,4,9,13,0,2018-02-09 13:11:04,2018-02-09 13:46:44,2140.0,0.5944444444444444,32.39999999999998,12.399999999999999,10.400000000000002,20.859813084112147,7,75.0,7.21153846153846,793.2333333333333,2.61290322580645,223.8444444444444,0,3
-16.0,373.6,33.2,11.095,14,7,-8.2,340.4,19.6,155408.0,11,2018,2,4,9,17,0,2018-02-09 17:27:30,2018-02-09 18:20:51,3201.0,0.8891666666666667,33.200000000000045,13.600000000000001,13.199999999999996,15.295220243673853,7,67.0,5.075757575757577,220.76666666666668,2.441176470588238,224.73361111111106,0,3
-16.1,374.6,33.6,22.334,19,4,-10.2,317.2,6.0,155518.0,11,2018,2,4,9,23,0,2018-02-09 23:08:18,2018-02-10 00:33:55,5137.0,1.4269444444444443,57.400000000000034,27.6,27.200000000000003,19.342028421257545,15,110.0,4.044117647058823,287.45,2.0797101449275375,226.1605555555555,0,3
-16.0,374.5,36.0,24.726999999999997,17,3,-9.1,289.1,4.8,155650.0,11,2018,2,5,10,22,0,2018-02-10 22:57:51,2018-02-11 00:30:09,5538.0,1.5383333333333333,85.39999999999998,31.2,28.8,20.28169014084507,14,132.0,4.583333333333333,1343.9333333333334,2.7371794871794863,227.69888888888883,0,3
-16.1,373.1,32.0,19.354,17,5,-60.4,329.8,6.8,155774.0,11,2018,2,6,11,16,0,2018-02-11 16:41:37,2018-02-11 17:59:27,4670.0,1.2972222222222223,43.30000000000001,25.2,29.2,19.42612419700214,12,124.0,4.2465753424657535,971.4666666666667,1.7182539682539688,228.99611111111105,0,3
-16.1,374.6,30.8,17.493,18,4,-64.7,338.7,9.2,155869.0,11,2018,2,6,11,23,0,2018-02-11 23:03:21,2018-02-12 00:15:28,4327.0,1.2019444444444445,35.900000000000034,21.6,22.8,17.970880517679685,14,95.0,4.166666666666667,303.9,1.6620370370370385,230.1980555555555,0,3
-16.0,374.8,31.6,20.288,19,9,-9.1,319.0,4.8,156000.0,11,2018,2,0,12,16,0,2018-02-12 16:33:59,2018-02-12 17:57:29,5010.0,1.3916666666666666,55.80000000000001,26.8,26.0,19.25748502994012,10,131.0,5.038461538461538,978.5166666666667,2.0820895522388065,231.58972222222218,0,3
-16.1,374.7,32.8,18.835,20,6,-8.6,325.4,9.6,156108.0,11,2018,2,0,12,22,0,2018-02-12 22:43:40,2018-02-12 23:59:21,4541.0,1.261388888888889,49.30000000000001,23.199999999999996,22.0,18.392424576084558,14,108.0,4.909090909090909,286.18333333333334,2.125000000000001,232.85111111111107,0,3
-16.1,374.8,33.6,16.113,19,10,-64.7,340.9,13.6,156237.0,11,2018,2,1,13,16,0,2018-02-13 16:18:03,2018-02-13 17:26:33,4110.0,1.1416666666666666,33.900000000000034,20.0,19.199999999999996,17.51824817518248,9,129.0,6.718750000000002,978.7,1.6950000000000016,233.99277777777775,0,3
-16.1,374.5,33.6,10.263,17,8,-12.3,344.9,21.6,156299.0,11,2018,2,1,13,21,0,2018-02-13 21:07:09,2018-02-13 21:58:39,3090.0,0.8583333333333333,29.600000000000023,12.0,12.0,13.980582524271846,9,62.0,5.166666666666667,220.6,2.4666666666666686,234.85111111111107,0,3
-16.0,370.0,32.4,9.972000000000001,12,4,-13.8,337.3,19.6,156366.0,11,2018,2,2,14,9,0,2018-02-14 09:33:07,2018-02-14 10:09:27,2180.0,0.6055555555555555,32.69999999999999,12.799999999999997,14.0,21.13761467889908,8,67.0,4.785714285714286,694.4666666666667,2.5546874999999996,235.45666666666662,0,3
-16.1,374.7,30.8,19.008,20,8,-8.6,325.1,7.6,156591.0,11,2018,2,2,14,22,0,2018-02-14 22:45:58,2018-02-15 00:01:39,4541.0,1.261388888888889,49.599999999999966,23.200000000000003,24.799999999999997,18.392424576084565,12,225.0,9.072580645161292,756.5166666666667,2.1379310344827567,236.7180555555555,0,3
-16.1,374.7,34.0,18.727999999999998,12,-1,-6.6,323.8,10.8,156698.0,11,2018,2,4,16,8,0,2018-02-16 08:48:14,2018-02-16 10:05:48,4654.0,1.2927777777777778,50.89999999999998,23.2,20.0,17.94585302965191,13,107.0,5.35,1966.5833333333333,2.1939655172413786,238.0108333333333,0,3
-16.0,370.6,28.8,19.464000000000002,21,11,-7.7,319.4,4.4,156836.0,11,2018,2,4,16,17,0,2018-02-16 17:28:27,2018-02-16 18:32:48,3861.0,1.0725,51.200000000000045,24.4,29.6,22.750582750582748,10,138.0,4.662162162162162,442.65,2.098360655737707,239.0833333333333,0,3
-16.1,374.8,31.6,18.344,12,-2,-7.6,326.1,9.2,156934.0,11,2018,2,5,17,9,0,2018-02-17 09:35:20,2018-02-17 10:53:51,4711.0,1.3086111111111112,48.69999999999999,22.400000000000002,19.6,17.11738484398217,14,98.0,5.0,902.5333333333333,2.1741071428571423,240.3919444444444,0,3
-16.0,370.9,29.2,13.418,17,9,-60.3,342.1,12.8,157048.0,11,2018,2,6,18,18,0,2018-02-18 18:52:31,2018-02-18 19:43:41,3070.0,0.8527777777777777,28.799999999999955,16.4,18.8,19.231270358306187,8,114.0,6.0638297872340425,1918.6666666666667,1.756097560975607,241.24472222222218,0,3
-16.0,370.1,30.8,13.860999999999999,13,2,-8.5,330.2,13.6,157131.0,11,2018,2,0,19,10,0,2018-02-19 10:17:58,2018-02-19 11:05:52,2874.0,0.7983333333333333,39.900000000000034,17.200000000000003,15.6,21.54488517745303,11,83.0,5.32051282051282,874.2833333333333,2.3197674418604666,242.04305555555553,0,3
-16.2,374.1,33.6,15.423,21,12,-64.8,341.7,14.4,157250.0,11,2018,2,0,19,17,0,2018-02-19 17:14:53,2018-02-19 18:18:53,3840.0,1.0666666666666667,32.400000000000034,19.200000000000003,16.4,18.000000000000004,9,119.0,7.25609756097561,369.01666666666665,1.6875000000000016,243.1097222222222,0,3
-30.0,366.2,27.6,16.802,16,5,-6.6,318.5,6.4,157381.0,11,2018,2,1,20,10,0,2018-02-20 10:33:38,2018-02-20 11:19:18,2740.0,0.7611111111111111,47.69999999999999,21.200000000000003,27.200000000000003,27.85401459854015,11,131.0,4.816176470588235,974.75,2.249999999999999,243.8708333333333,0,3
-0.1,374.1,31.2,18.423,23,12,-59.8,335.5,8.8,157497.0,11,2018,2,1,20,16,0,2018-02-20 16:47:38,2018-02-20 18:03:48,4570.0,1.2694444444444444,38.60000000000002,22.4,18.8,17.64551422319475,11,116.0,6.170212765957446,328.3333333333333,1.723214285714287,245.14027777777775,0,3
-16.1,374.8,31.2,13.669,19,11,-64.8,345.7,14.4,157615.0,11,2018,2,2,21,17,0,2018-02-21 17:02:58,2018-02-21 18:04:58,3720.0,1.0333333333333334,29.100000000000023,16.799999999999997,16.799999999999997,16.25806451612903,8,118.0,7.023809523809525,1379.1666666666667,1.7321428571428588,246.1736111111111,0,3
-16.1,371.5,32.4,7.28,10,2,-64.6,360.5,23.2,157699.0,11,2018,2,3,22,10,0,2018-02-22 10:28:29,2018-02-22 11:04:29,2160.0,0.6,11.0,9.2,8.0,15.333333333333332,8,84.0,10.5,983.5166666666667,1.1956521739130437,246.77361111111108,0,3
-16.2,371.2,29.6,13.569,19,11,-59.5,336.7,11.2,157796.0,11,2018,2,3,22,16,0,2018-02-22 16:40:30,2018-02-22 17:33:30,3180.0,0.8833333333333333,34.5,18.400000000000002,21.2,20.830188679245285,8,97.0,4.5754716981132075,336.01666666666665,1.8749999999999998,247.6569444444444,0,3
-16.2,370.9,77.0,6.952000000000001,11,5,-12.1,347.6,56.0,158183.0,11,2018,2,5,24,12,0,2018-02-24 12:14:34,2018-02-24 12:45:34,1860.0,0.5166666666666667,23.299999999999955,21.0,30.0,40.64516129032258,6,51.0,1.7,731.9,1.1095238095238074,0.5166666666666667,1,3
-12.0,373.8,84.0,11.417,14,8,-0.1,340.5,50.0,158245.0,11,2018,2,5,24,16,0,2018-02-24 16:25:46,2018-02-24 17:25:26,3580.0,0.9944444444444445,33.30000000000001,34.0,27.0,34.18994413407821,6,62.0,2.2962962962962963,220.2,0.9794117647058826,1.511111111111111,1,3
-16.1,371.4,79.0,19.211,14,2,-9.1,319.7,19.0,158353.0,11,2018,2,6,25,10,0,2018-02-25 10:29:50,2018-02-25 11:37:10,4040.0,1.1222222222222222,51.69999999999999,60.0,65.0,53.46534653465346,12,108.0,1.6615384615384616,1024.4,0.8616666666666665,2.6333333333333333,1,3
-16.2,374.9,84.0,16.438,19,9,-8.7,331.1,34.0,158446.0,11,2018,2,6,25,16,0,2018-02-25 16:45:34,2018-02-25 17:55:04,4170.0,1.1583333333333334,43.799999999999955,50.0,45.0,43.165467625899275,10,93.0,2.066666666666667,308.4,0.8759999999999991,3.791666666666667,1,3
-16.1,374.8,85.0,12.408,18,7,-52.0,342.4,48.0,158516.0,11,2018,2,6,25,22,0,2018-02-25 22:52:52,2018-02-25 23:50:52,3480.0,0.9666666666666667,32.400000000000034,37.0,36.0,38.275862068965516,11,70.0,1.9444444444444444,297.8,0.8756756756756766,4.758333333333334,1,3
-16.2,372.5,75.0,17.581,20,11,-6.7,326.3,21.0,158632.0,11,2018,2,0,26,16,0,2018-02-26 16:17:19,2018-02-26 17:23:20,3961.0,1.1002777777777777,46.19999999999999,54.0,64.0,49.07851552638223,9,116.0,1.8125,986.45,0.8555555555555553,5.858611111111111,1,3
-16.1,374.7,86.0,19.807000000000002,22,9,-8.1,323.0,25.0,158745.0,11,2018,2,0,26,22,0,2018-02-26 22:54:40,2018-02-27 00:12:28,4668.0,1.2966666666666666,51.69999999999999,61.0,50.0,47.04370179948586,13,113.0,2.26,331.3333333333333,0.8475409836065572,7.155277777777778,1,3
-16.1,374.7,77.0,20.144000000000002,19,8,-9.0,321.8,15.0,158857.0,11,2018,2,1,27,16,0,2018-02-27 16:16:21,2018-02-27 17:38:01,4900.0,1.3611111111111112,52.89999999999998,62.0,71.0,45.55102040816326,11,112.0,1.5774647887323943,963.8833333333333,0.8532258064516125,8.516388888888889,1,3
-16.1,374.8,85.0,13.478,19,9,-15.7,337.4,44.0,158943.0,11,2018,2,1,27,22,0,2018-02-27 22:34:40,2018-02-27 23:36:50,3730.0,1.0361111111111112,37.400000000000034,41.0,33.0,39.571045576407506,10,86.0,2.606060606060606,296.65,0.9121951219512203,9.5525,1,3
-16.1,370.3,80.0,2.1180000000000003,20,16,-10.2,363.8,73.0,159360.0,11,2018,3,3,1,18,0,2018-03-01 18:01:17,2018-03-01 18:12:17,660.0,0.18333333333333332,6.5,7.0,0.0,38.18181818181819,4,0.0,,4.5,0.9285714285714286,9.735833333333334,1,3
-16.0,374.7,77.0,19.209,15,2,-14.4,324.1,18.0,159468.0,11,2018,3,4,2,8,0,2018-03-02 08:23:46,2018-03-02 09:43:56,4810.0,1.336111111111111,50.599999999999966,59.0,62.0,44.15800415800416,13,108.0,1.7419354838709677,851.4833333333333,0.8576271186440673,11.071944444444444,1,3
-16.2,374.8,78.0,18.343,22,12,-7.7,327.4,22.0,159583.0,11,2018,3,4,2,15,0,2018-03-02 15:06:16,2018-03-02 16:19:39,4403.0,1.2230555555555556,47.400000000000034,56.0,55.0,45.786963434022255,10,115.0,2.090909090909091,322.3333333333333,0.8464285714285721,12.295,1,3
-16.1,374.7,84.0,20.225,23,11,-13.0,322.1,22.0,159715.0,11,2018,3,4,2,22,0,2018-03-02 22:00:55,2018-03-02 23:22:35,4900.0,1.3611111111111112,52.599999999999966,62.0,56.0,45.55102040816326,12,132.0,2.357142857142857,341.26666666666665,0.848387096774193,13.65611111111111,1,3
-16.1,374.8,78.0,23.612,24,14,-8.6,312.6,5.0,159870.0,11,2018,3,5,3,16,0,2018-03-03 16:21:18,2018-03-03 17:49:18,5280.0,1.4666666666666666,62.19999999999999,73.0,79.0,49.77272727272727,10,155.0,1.9620253164556962,1018.7166666666667,0.8520547945205478,15.122777777777777,1,3
-16.2,374.8,82.0,16.494,24,13,-44.9,333.6,32.0,159980.0,11,2018,3,5,3,22,0,2018-03-03 22:42:50,2018-03-03 23:52:40,4190.0,1.163888888888889,41.19999999999999,50.0,46.0,42.959427207637226,11,110.0,2.391304347826087,293.53333333333336,0.8239999999999997,16.286666666666665,1,3
-16.1,374.8,85.0,15.689,19,11,-58.2,336.6,38.0,160080.0,11,2018,3,6,4,15,0,2018-03-04 15:46:13,2018-03-04 16:54:13,4080.0,1.1333333333333333,38.19999999999999,47.0,44.0,41.470588235294116,8,100.0,2.272727272727273,953.55,0.8127659574468082,17.419999999999998,1,3
-16.1,374.7,85.0,15.87,19,8,-15.6,332.4,37.0,160179.0,11,2018,3,6,4,22,0,2018-03-04 22:51:37,2018-03-05 00:00:34,4137.0,1.1491666666666667,42.30000000000001,48.0,48.0,41.76939811457578,11,99.0,2.0625,357.4,0.8812500000000002,18.569166666666664,1,3
-16.2,374.8,82.0,19.03,20,10,-7.2,325.4,24.0,160302.0,11,2018,3,0,5,14,0,2018-03-05 14:28:03,2018-03-05 15:46:04,4681.0,1.3002777777777779,49.400000000000034,58.0,61.0,44.60585345011749,10,123.0,2.0163934426229506,867.4833333333333,0.8517241379310351,19.869444444444444,1,3
-16.1,374.7,86.0,23.008000000000003,23,9,-7.3,315.1,14.0,160449.0,11,2018,3,0,5,22,0,2018-03-05 22:16:48,2018-03-05 23:47:08,5420.0,1.5055555555555555,59.599999999999966,72.0,68.0,47.82287822878229,14,147.0,2.161764705882353,390.73333333333335,0.8277777777777773,21.375,1,3
-16.0,373.5,80.0,19.505,19,9,-13.5,322.5,20.0,160573.0,11,2018,3,1,6,16,0,2018-03-06 16:41:05,2018-03-06 17:58:34,4649.0,1.291388888888889,51.0,60.0,66.0,46.46160464616047,10,124.0,1.878787878787879,1013.95,0.85,22.66638888888889,1,3
-16.1,374.7,78.0,17.163,20,8,-5.4,329.1,25.0,160676.0,11,2018,3,1,6,22,0,2018-03-06 22:35:54,2018-03-06 23:49:04,4390.0,1.2194444444444446,45.599999999999966,53.0,55.0,43.4624145785877,12,103.0,1.8727272727272728,277.3333333333333,0.8603773584905654,23.885833333333334,1,3
-16.1,374.7,85.0,18.895,17,7,-5.2,324.9,27.0,160793.0,11,2018,3,2,7,16,0,2018-03-07 16:05:23,2018-03-07 17:25:13,4790.0,1.3305555555555555,49.80000000000001,58.0,51.0,43.59081419624217,10,117.0,2.2941176470588234,976.3166666666667,0.8586206896551726,25.21638888888889,1,3
-16.1,374.6,84.0,16.172,18,6,-59.7,335.6,34.0,160892.0,11,2018,3,2,7,22,0,2018-03-07 22:29:37,2018-03-07 23:39:27,4190.0,1.163888888888889,39.0,50.0,51.0,42.959427207637226,12,99.0,1.9411764705882353,304.4,0.78,26.380277777777778,1,3
-16.1,374.6,78.0,20.95,21,11,-64.8,325.7,13.0,161028.0,11,2018,3,3,8,16,0,2018-03-08 16:20:30,2018-03-08 17:41:00,4830.0,1.3416666666666666,48.900000000000034,65.0,71.0,48.447204968944106,10,136.0,1.9154929577464788,1001.05,0.7523076923076928,27.721944444444443,1,3
-16.1,374.7,84.0,15.055,20,9,-59.8,341.7,38.0,161138.0,11,2018,3,3,8,23,0,2018-03-08 23:14:16,2018-03-09 00:20:33,3977.0,1.1047222222222222,33.0,46.0,40.0,41.63942670354539,11,110.0,2.75,333.26666666666665,0.717391304347826,28.826666666666664,1,3
-16.0,374.8,81.0,17.718,17,8,-49.1,333.9,30.0,161246.0,11,2018,3,4,9,15,0,2018-03-09 15:12:08,2018-03-09 16:23:28,4280.0,1.1888888888888889,40.900000000000034,51.0,54.0,42.89719626168225,9,108.0,2.0,891.5833333333334,0.8019607843137262,30.015555555555554,1,3
-16.1,374.7,78.0,19.579,21,9,-47.6,326.7,17.0,161376.0,11,2018,3,4,9,23,0,2018-03-09 23:08:17,2018-03-10 00:25:24,4627.0,1.2852777777777777,48.0,61.0,64.0,47.460557596714935,12,130.0,2.03125,404.81666666666666,0.7868852459016393,31.300833333333333,1,3
-16.0,374.0,77.0,17.962,23,14,-6.5,327.2,22.0,161503.0,11,2018,3,5,10,17,0,2018-03-10 17:22:15,2018-03-10 18:32:05,4190.0,1.163888888888889,46.80000000000001,55.0,56.0,47.25536992840095,9,127.0,2.267857142857143,1016.85,0.8509090909090912,32.46472222222222,1,3
-16.1,375.0,86.0,12.542,19,11,-59.8,346.1,48.0,161901.0,11,2018,3,0,12,15,0,2018-03-12 15:17:04,2018-03-12 16:16:34,3570.0,0.9916666666666667,28.899999999999977,38.0,29.0,38.319327731092436,8,398.0,13.724137931034482,2684.983333333333,0.760526315789473,33.45638888888889,1,3
-16.1,374.8,86.0,14.383,20,11,-6.1,335.3,42.0,162006.0,11,2018,3,0,12,22,0,2018-03-12 22:03:19,2018-03-12 23:07:49,3870.0,1.075,39.5,44.0,44.0,40.93023255813954,9,105.0,2.3863636363636362,346.75,0.8977272727272727,34.53138888888889,1,3
-16.2,371.1,78.0,15.453,27,15,-9.0,330.0,30.0,162121.0,11,2018,3,1,13,17,0,2018-03-13 17:42:04,2018-03-13 18:33:45,3101.0,0.8613888888888889,41.10000000000002,48.0,56.0,55.72396001289906,12,115.0,2.0535714285714284,1114.25,0.8562500000000005,35.39277777777778,1,3
-16.1,374.8,85.0,18.062,25,15,-7.1,327.9,30.0,162233.0,11,2018,3,1,13,23,0,2018-03-13 23:22:25,2018-03-14 00:36:43,4458.0,1.2383333333333333,46.900000000000034,55.0,48.0,44.414535666218036,10,112.0,2.3333333333333335,288.6666666666667,0.8527272727272733,36.63111111111111,1,3
-16.1,374.7,87.0,14.225999999999999,23,15,-8.0,336.3,44.0,162334.0,11,2018,3,2,14,16,0,2018-03-14 16:26:06,2018-03-14 17:29:46,3820.0,1.0611111111111111,38.39999999999998,43.0,41.0,40.52356020942408,8,101.0,2.4634146341463414,949.3833333333333,0.8930232558139529,37.69222222222222,1,3
-64.7,346.1,41.0,2.1,13,10,-64.7,341.0,34.0,162459.0,11,2018,3,3,15,9,0,2018-03-15 09:10:07,2018-03-15 09:15:47,340.0,0.09444444444444444,5.100000000000023,7.0,53.0,74.11764705882354,3,125.0,2.358490566037736,940.35,0.7285714285714319,37.78666666666666,1,3
-64.7,358.6,54.0,4.078,15,11,-64.7,344.5,42.0,162459.0,11,2018,3,3,15,9,0,2018-03-15 09:17:47,2018-03-15 09:28:37,650.0,0.18055555555555555,14.100000000000023,12.0,-1.0,66.46153846153847,4,0.0,-0.0,2.0,1.1750000000000018,37.96722222222222,1,3
-64.7,369.0,67.0,4.3260000000000005,18,13,-8.4,352.7,54.0,162459.0,11,2018,3,3,15,9,0,2018-03-15 09:29:37,2018-03-15 09:40:47,670.0,0.18611111111111112,16.30000000000001,13.0,0.0,69.85074626865672,5,0.0,,1.0,1.2538461538461547,38.15333333333333,1,3
-29.8,370.5,74.0,2.169,19,15,-17.5,364.3,68.0,162459.0,11,2018,3,3,15,9,0,2018-03-15 09:42:07,2018-03-15 09:53:07,660.0,0.18333333333333332,6.199999999999989,6.0,-1.0,32.72727272727273,4,0.0,-0.0,1.3333333333333333,1.0333333333333314,38.33666666666666,1,3
-16.0,371.6,78.0,1.294,20,16,-34.0,369.3,74.0,162459.0,11,2018,3,3,15,9,0,2018-03-15 09:57:07,2018-03-15 10:07:57,650.0,0.18055555555555555,2.3000000000000114,4.0,0.0,22.153846153846153,4,0.0,,4.0,0.5750000000000028,38.517222222222216,1,3
-64.7,340.8,38.0,3.8280000000000003,18,16,-41.1,325.6,26.0,162586.0,11,2018,3,3,15,17,0,2018-03-15 17:44:28,2018-03-15 17:55:08,640.0,0.17777777777777778,15.199999999999989,12.0,52.0,67.5,2,127.0,2.4423076923076925,456.51666666666665,1.2666666666666657,38.69499999999999,1,3
-64.8,351.8,52.0,3.9219999999999997,20,17,-64.6,340.1,39.0,162586.0,11,2018,3,3,15,17,0,2018-03-15 17:58:58,2018-03-15 18:09:28,630.0,0.175,11.699999999999989,13.0,-1.0,74.28571428571429,3,0.0,-0.0,3.8333333333333335,0.8999999999999991,38.86999999999999,1,3
-64.7,363.0,64.0,4.075,22,18,-8.5,346.6,52.0,162586.0,11,2018,3,3,15,18,0,2018-03-15 18:10:38,2018-03-15 18:21:38,660.0,0.18333333333333332,16.399999999999977,12.0,0.0,65.45454545454545,4,0.0,,1.1666666666666667,1.3666666666666647,39.05333333333332,1,3
-29.9,367.9,75.0,3.2880000000000003,24,20,-64.7,360.1,65.0,162586.0,11,2018,3,3,15,18,0,2018-03-15 18:25:18,2018-03-15 18:36:08,650.0,0.18055555555555555,7.7999999999999545,10.0,-1.0,55.38461538461539,4,0.0,-0.0,3.6666666666666665,0.7799999999999955,39.23388888888888,1,3
-16.0,372.4,82.0,14.055,15,3,-15.9,333.5,38.0,162670.0,11,2018,3,4,16,9,0,2018-03-16 09:03:54,2018-03-16 09:59:54,3360.0,0.9333333333333333,38.89999999999998,44.0,37.0,47.14285714285714,12,84.0,2.27027027027027,867.7666666666667,0.8840909090909086,40.16722222222221,1,3
