charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,charge_mode,energy/dsoc
-7.9,374.3,34.0,10.447000000000001,16,5,-8.5,343.9,21.2,152664.0,14,2018,2,3,8,22,0,2018-02-08 22:44:30,2018-02-09 02:17:16,12766.0,3.546111111111111,30.400000000000034,12.8,9.2,3.6095879680401066,11,127.0,13.804347826086957,599.3333333333334,2.3750000000000027,164.54305555555555,0,0,0.816171875
-16.5,372.4,32.4,4.479,13,9,-24.7,362.6,27.2,152744.0,14,2018,2,4,9,16,0,2018-02-09 16:11:53,2018-02-09 16:45:23,2010.0,0.5583333333333333,9.799999999999955,5.199999999999999,6.800000000000001,9.313432835820894,4,80.0,11.76470588235294,834.6166666666667,1.8846153846153761,165.1013888888889,0,1,0.861346153846154
-7.9,369.9,31.6,14.106,10,2,-1.3,329.8,13.6,152819.0,14,2018,2,4,9,21,0,2018-02-09 21:06:46,2018-02-10 01:55:22,17316.0,4.81,40.099999999999966,18.0,18.799999999999997,3.7422037422037424,8,75.0,3.98936170212766,261.3833333333333,2.227777777777776,169.9113888888889,0,0,0.7836666666666666
-7.8,370.3,31.2,13.495,9,2,-8.6,333.5,14.4,152966.0,14,2018,2,5,10,19,0,2018-02-10 19:15:49,2018-02-10 23:51:28,16539.0,4.594166666666666,36.80000000000001,16.799999999999997,17.200000000000003,3.6568111735896967,7,80.0,4.651162790697674,360.51666666666665,2.1904761904761916,175.82472222222222,0,0,0.8032738095238097
-16.1,373.7,32.8,10.724,8,-1,-79.3,358.5,20.8,153013.0,14,2018,2,6,11,11,0,2018-02-11 11:10:18,2018-02-11 12:02:48,3150.0,0.875,15.199999999999989,11.999999999999996,10.399999999999999,13.71428571428571,9,47.0,4.51923076923077,678.8333333333334,1.2666666666666662,176.69972222222222,0,1,0.8936666666666669
-16.1,374.4,32.8,5.601,11,5,-24.1,361.8,26.0,153067.0,14,2018,2,6,11,16,0,2018-02-11 16:31:32,2018-02-11 17:22:12,3040.0,0.8444444444444444,12.599999999999966,6.799999999999997,6.799999999999997,8.052631578947365,6,54.0,7.941176470588239,268.73333333333335,1.852941176470584,177.54416666666665,0,1,0.8236764705882357
-7.9,349.7,22.0,6.532,8,1,-9.0,331.6,13.6,153143.0,14,2018,2,6,11,22,0,2018-02-11 22:27:26,2018-02-12 00:50:43,8597.0,2.3880555555555554,18.099999999999966,8.4,19.199999999999996,3.5175061067814357,7,76.0,3.9583333333333344,305.23333333333335,2.1547619047619007,179.9322222222222,0,0,0.7776190476190475
-16.2,371.6,34.0,12.895999999999999,14,3,-5.8,329.5,15.6,153211.0,14,2018,2,0,12,12,0,2018-02-12 12:19:21,2018-02-12 13:15:51,3390.0,0.9416666666666667,42.10000000000002,18.4,9.6,19.539823008849556,11,68.0,7.083333333333334,381.95,2.288043478260871,180.87388888888887,0,1,0.7008695652173913
-7.7,374.5,34.8,12.642999999999999,11,5,-8.7,339.6,19.2,153283.0,14,2018,2,0,12,20,0,2018-02-12 20:27:54,2018-02-13 00:46:31,15517.0,4.310277777777777,34.89999999999998,15.599999999999998,14.8,3.619256299542437,6,72.0,4.864864864864865,432.05,2.237179487179486,185.18416666666664,0,0,0.810448717948718
-7.9,374.5,34.4,7.034,15,8,-8.5,352.2,26.0,153672.0,14,2018,2,1,20,19,0,2018-02-20 19:09:17,2018-02-20 21:31:36,8539.0,2.3719444444444444,22.30000000000001,8.399999999999999,8.799999999999997,3.541398290197915,7,40.0,4.545454545454547,138.41666666666666,2.6547619047619064,187.55611111111108,0,0,0.8373809523809524
-8.6,352.6,20.8,8.163,11,6,-9.2,329.5,10.4,153771.0,14,2018,2,2,21,10,0,2018-02-21 10:40:13,2018-02-21 13:22:53,9760.0,2.7111111111111112,23.100000000000023,10.4,24.0,3.8360655737704916,5,99.0,4.125,788.6166666666667,2.2211538461538485,190.2672222222222,0,0,0.7849038461538461
-15.7,374.3,84.0,15.63,18,6,-84.7,340.5,36.0,154040.0,14,2018,2,5,24,11,0,2018-02-24 11:17:11,2018-02-24 12:24:51,4060.0,1.1277777777777778,33.80000000000001,48.0,6.0,42.5615763546798,12,0.0,0.0,43.983333333333334,0.7041666666666669,1.1277777777777778,1,1,0.325625
-16.3,370.3,79.0,8.253,18,9,-85.0,351.5,54.0,154111.0,14,2018,2,5,24,16,0,2018-02-24 16:13:40,2018-02-24 16:49:20,2140.0,0.5944444444444444,18.80000000000001,25.0,30.0,42.05607476635514,9,71.0,2.3666666666666667,228.81666666666666,0.7520000000000004,1.7222222222222223,1,1,0.33012
-7.8,374.5,90.0,14.225,14,5,-8.7,334.5,46.0,154170.0,14,2018,2,5,24,20,0,2018-02-24 20:09:23,2018-02-25 00:58:40,17357.0,4.8213888888888885,40.0,44.0,33.0,9.126001037045572,9,59.0,1.7878787878787878,200.05,0.9090909090909091,6.543611111111111,1,0,0.32329545454545455
-16.2,373.2,88.0,16.339000000000002,17,6,-84.8,336.3,38.0,154277.0,14,2018,2,0,26,10,0,2018-02-26 10:48:36,2018-02-26 11:50:15,3699.0,1.0275,36.89999999999998,50.0,47.0,48.661800486618,11,94.0,2.0,978.25,0.7379999999999995,7.571111111111111,1,1,0.32678000000000007
-16.2,374.5,85.0,13.944,23,13,-85.1,341.8,43.0,154365.0,14,2018,2,0,26,17,0,2018-02-26 17:21:52,2018-02-26 18:21:32,3580.0,0.9944444444444445,32.69999999999999,42.0,45.0,42.23463687150838,10,88.0,1.9555555555555555,331.6166666666667,0.7785714285714282,8.565555555555555,1,1,0.332
-8.0,374.5,90.0,13.161,19,10,-8.9,338.4,50.0,154438.0,14,2018,2,0,26,21,0,2018-02-26 21:25:01,2018-02-27 01:49:18,15857.0,4.404722222222222,36.10000000000002,40.0,35.0,9.0811628933594,9,73.0,2.085714285714286,183.48333333333332,0.9025000000000005,12.970277777777778,1,0,0.329025
-16.1,374.4,83.0,14.450999999999999,17,6,-85.0,341.7,40.0,154523.0,14,2018,2,1,27,12,0,2018-02-27 12:35:50,2018-02-27 13:41:41,3951.0,1.0975,32.69999999999999,43.0,50.0,39.179954441913445,11,85.0,1.7,646.5333333333333,0.7604651162790695,14.067777777777778,1,1,0.33606976744186046
-0.1,345.0,51.0,1.9140000000000001,12,8,-8.9,337.9,45.0,154600.0,14,2018,2,1,27,21,0,2018-02-27 21:50:13,2018-02-27 22:28:23,2290.0,0.6361111111111111,7.100000000000023,6.0,41.0,9.43231441048035,4,77.0,1.8780487804878048,445.7,1.1833333333333371,14.703888888888889,1,0,0.319
-7.9,374.6,85.0,11.14,12,7,-8.8,345.5,51.0,154600.0,14,2018,2,1,27,22,0,2018-02-27 22:28:43,2018-02-28 02:12:10,13407.0,3.7241666666666666,29.100000000000023,34.0,0.0,9.129559185500112,5,0.0,,0.3333333333333333,0.8558823529411771,18.428055555555556,1,0,0.3276470588235294
-16.1,374.5,83.0,14.517999999999999,16,6,-5.6,334.2,39.0,154682.0,14,2018,2,2,28,12,0,2018-02-28 12:54:13,2018-02-28 14:03:03,4130.0,1.1472222222222221,40.30000000000001,44.0,46.0,38.35351089588378,10,82.0,1.7826086956521738,642.05,0.9159090909090911,19.575277777777778,1,1,0.32995454545454544
-7.6,374.6,85.0,9.086,13,9,-8.1,349.1,58.0,154742.0,14,2018,2,2,28,18,0,2018-02-28 18:49:48,2018-02-28 21:56:38,11210.0,3.113888888888889,25.5,27.0,27.0,8.670829616413917,4,60.0,2.2222222222222223,264.3333333333333,0.9444444444444444,22.689166666666665,1,0,0.33651851851851855
-16.2,374.5,77.0,17.752,19,8,-5.3,326.8,23.0,154849.0,14,2018,3,3,1,11,0,2018-03-01 11:40:43,2018-03-01 12:52:23,4300.0,1.1944444444444444,47.69999999999999,54.0,62.0,45.2093023255814,11,107.0,1.7258064516129032,824.0833333333334,0.8833333333333331,23.883611111111108,1,1,0.3287407407407407
-16.5,374.3,77.0,9.943,21,14,-109.1,352.7,48.0,154925.0,14,2018,3,3,1,16,0,2018-03-01 16:39:20,2018-03-01 17:31:40,3140.0,0.8722222222222222,21.600000000000023,29.0,31.0,33.2484076433121,7,76.0,2.4516129032258065,208.11666666666667,0.7448275862068974,24.75583333333333,1,1,0.34286206896551724
-7.9,374.5,78.0,15.902999999999999,16,7,-8.9,331.3,29.0,155027.0,14,2018,3,3,1,22,0,2018-03-01 22:12:34,2018-03-02 03:34:21,19307.0,5.3630555555555555,43.19999999999999,49.0,48.0,9.136582586626613,9,102.0,2.125,280.9,0.8816326530612243,30.118888888888886,1,0,0.32455102040816325
-16.2,370.5,78.0,3.221,10,4,-63.5,362.5,68.0,155061.0,14,2018,3,4,2,8,0,2018-03-02 08:55:52,2018-03-02 09:16:22,1230.0,0.3416666666666667,8.0,10.0,10.0,29.26829268292683,6,34.0,3.4,321.51666666666665,0.8,30.46055555555555,1,1,0.3221
-8.4,358.1,67.0,3.449,7,4,-8.6,347.5,56.0,155212.0,14,2018,3,5,3,8,0,2018-03-03 08:06:25,2018-03-03 09:16:15,4190.0,1.163888888888889,10.600000000000023,11.0,22.0,9.45107398568019,3,151.0,6.863636363636363,1370.05,0.9636363636363657,31.62444444444444,1,0,0.3135454545454545
-7.9,374.6,86.0,7.011,8,5,-1.5,353.5,65.0,155215.0,14,2018,3,5,3,9,0,2018-03-03 09:31:05,2018-03-03 11:52:45,8500.0,2.361111111111111,21.100000000000023,21.0,2.0,8.894117647058824,3,3.0,1.5,14.833333333333334,1.0047619047619059,33.98555555555555,1,0,0.33385714285714285
-16.3,374.5,85.0,18.71,22,11,-84.7,330.7,28.0,155348.0,14,2018,3,6,4,14,0,2018-03-04 14:00:38,2018-03-04 15:11:48,4270.0,1.1861111111111111,43.80000000000001,57.0,66.0,48.05620608899297,11,133.0,2.015151515151515,400.85,0.7684210526315791,35.17166666666666,1,1,0.32824561403508773
-7.9,374.5,86.0,9.032,14,6,-8.5,349.4,58.0,155400.0,14,2018,3,6,4,22,0,2018-03-04 22:51:22,2018-03-05 01:52:29,10867.0,3.018611111111111,25.100000000000023,28.0,29.0,9.27578908622435,8,51.0,1.7586206896551724,442.56666666666666,0.8964285714285722,38.19027777777777,1,0,0.32257142857142856
-16.3,374.6,84.0,11.464,14,6,-85.0,349.7,50.0,155470.0,14,2018,3,0,5,11,0,2018-03-05 11:55:53,2018-03-05 12:52:03,3370.0,0.9361111111111111,24.900000000000034,34.0,36.0,36.32047477744807,8,70.0,1.9444444444444444,603.4,0.7323529411764715,39.12638888888888,1,1,0.3371764705882353
-8.6,339.6,43.0,4.385,13,8,-9.3,326.1,28.0,155583.0,14,2018,3,0,5,19,0,2018-03-05 19:52:28,2018-03-05 21:22:08,5380.0,1.4944444444444445,13.5,15.0,56.0,10.03717472118959,5,113.0,2.017857142857143,420.4166666666667,0.9,40.62083333333333,1,0,0.29233333333333333
-7.6,374.5,88.0,13.564,11,5,-8.4,338.6,47.0,155583.0,14,2018,3,0,5,22,0,2018-03-05 22:25:54,2018-03-06 03:10:31,17077.0,4.743611111111111,35.89999999999998,41.0,-4.0,8.643204309890496,6,0.0,-0.0,63.766666666666666,0.8756097560975604,45.364444444444445,1,0,0.33082926829268294
-16.8,371.0,85.0,8.202,12,4,-85.6,350.2,61.0,155636.0,14,2018,3,1,6,7,0,2018-03-06 07:55:47,2018-03-06 08:31:06,2119.0,0.5886111111111111,20.80000000000001,24.0,27.0,40.77394997640397,8,53.0,1.962962962962963,285.26666666666665,0.8666666666666671,45.95305555555556,1,1,0.34175
-16.2,374.3,84.0,13.270999999999999,17,6,-31.8,338.7,44.0,155712.0,14,2018,3,1,6,11,0,2018-03-06 11:37:14,2018-03-06 12:38:24,3670.0,1.0194444444444444,35.60000000000002,40.0,41.0,39.23705722070845,11,76.0,1.853658536585366,186.13333333333333,0.8900000000000006,46.972500000000004,1,1,0.331775
-7.9,374.5,85.0,15.402000000000001,10,4,-8.9,332.9,38.0,155806.0,14,2018,3,1,6,21,0,2018-03-06 21:59:05,2018-03-07 03:08:51,18586.0,5.1627777777777775,41.60000000000002,47.0,46.0,9.103626385451415,6,94.0,2.0434782608695654,560.6833333333333,0.8851063829787239,52.13527777777778,1,0,0.3277021276595745
-16.2,374.4,82.0,16.275,17,5,-85.0,337.1,32.0,155903.0,14,2018,3,2,7,12,0,2018-03-07 12:23:05,2018-03-07 13:29:05,3960.0,1.1,37.299999999999955,50.0,53.0,45.45454545454545,12,97.0,1.830188679245283,554.2333333333333,0.7459999999999991,53.23527777777778,1,1,0.32549999999999996
-27.2,370.4,75.0,5.604,15,9,-79.4,357.0,58.0,155960.0,14,2018,3,2,7,18,0,2018-03-07 18:07:46,2018-03-07 18:33:07,1521.0,0.4225,13.399999999999977,17.0,26.0,40.23668639053255,6,57.0,2.1923076923076925,262.18333333333334,0.7882352941176457,53.65777777777778,1,1,0.3296470588235294
-7.9,374.5,84.0,17.899,14,5,-8.9,326.5,28.0,156054.0,14,2018,3,2,7,22,0,2018-03-07 22:28:52,2018-03-08 04:29:00,21608.0,6.002222222222223,48.0,56.0,47.0,9.329877823028507,9,94.0,2.0,235.75,0.8571428571428571,59.660000000000004,1,0,0.319625
-16.3,374.1,75.0,19.284000000000002,20,8,-66.4,327.0,16.0,156173.0,14,2018,3,3,8,12,0,2018-03-08 12:12:42,2018-03-08 13:26:52,4450.0,1.2361111111111112,47.10000000000002,59.0,68.0,47.73033707865169,12,119.0,1.75,463.7,0.7983050847457631,60.89611111111112,1,1,0.3268474576271187
-8.7,343.3,52.0,8.474,15,8,-9.2,328.3,26.0,156291.0,14,2018,3,3,8,20,0,2018-03-08 20:39:08,2018-03-08 23:31:05,10317.0,2.8658333333333332,15.0,26.0,49.0,9.072404768828148,7,118.0,2.4081632653061225,432.26666666666665,0.5769230769230769,63.76194444444445,1,0,0.3259230769230769
-7.9,374.5,89.0,12.139000000000001,12,5,-8.7,342.7,52.0,156291.0,14,2018,3,4,9,0,0,2018-03-09 00:33:48,2018-03-09 04:38:08,14660.0,4.072222222222222,31.80000000000001,37.0,0.0,9.085948158253752,7,0.0,,62.71666666666667,0.8594594594594598,67.83416666666668,1,0,0.32808108108108114
-84.9,359.6,55.0,2.951,9,4,-2.5,337.9,46.0,156369.0,14,2018,3,4,9,10,0,2018-03-09 10:58:57,2018-03-09 11:05:07,370.0,0.10277777777777777,21.700000000000045,9.0,43.0,87.56756756756756,5,78.0,1.813953488372093,380.81666666666666,2.4111111111111163,67.93694444444445,1,1,0.3278888888888889
-16.5,374.5,84.0,14.074000000000002,21,12,-85.4,347.6,42.0,156428.0,14,2018,3,4,9,14,0,2018-03-09 14:37:23,2018-03-09 15:40:03,3760.0,1.0444444444444445,26.899999999999977,42.0,13.0,40.212765957446805,9,59.0,4.538461538461538,212.26666666666668,0.64047619047619,68.9813888888889,1,1,0.3350952380952381
-7.8,374.6,88.0,14.112,18,10,-8.7,336.1,44.0,156525.0,14,2018,3,4,9,19,0,2018-03-09 19:44:18,2018-03-10 00:31:05,17207.0,4.779722222222222,38.5,44.0,40.0,9.205555878421572,8,97.0,2.425,244.25,0.875,73.76111111111112,1,0,0.32072727272727275
-15.7,374.7,85.0,11.509,17,9,-82.1,347.7,50.0,156612.0,14,2018,3,5,10,12,0,2018-03-10 12:08:25,2018-03-10 13:04:55,3390.0,0.9416666666666667,27.0,35.0,38.0,37.16814159292036,8,87.0,2.289473684210526,697.3333333333334,0.7714285714285715,74.70277777777778,1,1,0.3288285714285714
-16.3,373.8,89.0,15.628,19,10,-53.6,334.8,42.0,157007.0,14,2018,3,0,12,11,0,2018-03-12 11:55:08,2018-03-12 12:59:58,3890.0,1.0805555555555555,39.0,47.0,49.0,43.4961439588689,9,288.0,5.877551020408164,1997.25,0.8297872340425532,83.02527777777777,1,1,0.33251063829787236
-7.9,374.6,87.0,10.715,16,12,-8.6,345.8,55.0,157080.0,14,2018,3,0,12,19,0,2018-03-12 19:58:23,2018-03-12 23:33:03,12880.0,3.577777777777778,28.80000000000001,32.0,34.0,8.944099378881987,4,73.0,2.1470588235294117,418.4166666666667,0.9000000000000004,86.60305555555556,1,0,0.33484375
-16.2,374.7,82.0,20.623,26,16,-34.0,322.0,18.0,157237.0,14,2018,3,1,13,14,0,2018-03-13 14:20:31,2018-03-13 16:14:51,6860.0,1.9055555555555554,52.69999999999999,64.0,69.0,33.586005830903794,10,157.0,2.2753623188405796,887.4666666666667,0.8234374999999998,88.50861111111111,1,1,0.322234375
-7.9,374.7,86.0,12.508,22,16,-8.7,341.3,48.0,157331.0,14,2018,3,1,13,20,0,2018-03-13 20:41:03,2018-03-14 00:51:10,15007.0,4.168611111111111,33.39999999999998,38.0,34.0,9.115745985206905,6,94.0,2.764705882352941,266.2,0.878947368421052,92.67722222222221,1,0,0.3291578947368421
-15.7,374.6,85.0,15.845999999999998,24,14,-30.8,333.2,37.0,157447.0,14,2018,3,2,14,12,0,2018-03-14 12:23:41,2018-03-14 13:27:51,3850.0,1.0694444444444444,41.400000000000034,48.0,49.0,44.883116883116884,10,116.0,2.36734693877551,692.5166666666667,0.8625000000000007,93.74666666666666,1,1,0.33012499999999995
-7.9,374.6,79.0,20.322,21,16,-9.3,321.2,15.0,157601.0,14,2018,3,2,14,21,0,2018-03-14 21:29:28,2018-03-15 04:14:46,24318.0,6.755,53.400000000000034,64.0,70.0,9.474463360473724,5,154.0,2.2,481.6166666666667,0.8343750000000005,100.50166666666665,1,0,0.31753125
-109.6,357.6,44.0,8.031,21,15,-5.6,323.9,18.0,157727.0,14,2018,3,3,15,13,0,2018-03-15 13:28:02,2018-03-15 13:40:52,770.0,0.21388888888888888,33.700000000000045,26.0,61.0,121.55844155844156,6,126.0,2.0655737704918034,553.2666666666667,1.296153846153848,100.71555555555554,1,1,0.3088846153846154
-16.3,374.6,88.0,10.991,26,19,-109.4,352.0,55.0,157727.0,14,2018,3,3,15,14,0,2018-03-15 14:24:44,2018-03-15 15:19:15,3271.0,0.9086111111111111,22.600000000000023,33.0,-11.0,36.31916845001528,7,0.0,-0.0,43.86666666666667,0.6848484848484855,101.62416666666665,1,1,0.33306060606060606
-7.9,374.6,88.0,12.456,20,11,-8.9,340.7,50.0,157818.0,14,2018,3,3,15,20,0,2018-03-15 20:58:49,2018-03-16 01:07:46,14937.0,4.149166666666667,33.900000000000034,38.0,40.0,9.158465555332395,9,90.0,2.25,324.9,0.8921052631578956,105.77333333333333,1,0,0.3277894736842105
-16.7,374.5,80.0,7.067,12,6,-32.9,352.7,59.0,157870.0,14,2018,3,4,16,10,0,2018-03-16 10:24:23,2018-03-16 11:08:33,2650.0,0.7361111111111112,21.80000000000001,21.0,29.0,28.528301886792452,6,52.0,1.793103448275862,556.6166666666667,1.0380952380952386,106.50944444444444,1,1,0.33652380952380956
-8.4,354.5,53.0,11.020999999999999,19,14,-9.3,324.1,18.0,158522.0,14,2018,3,0,19,20,0,2018-03-19 20:03:01,2018-03-19 23:42:50,13189.0,3.663611111111111,30.399999999999977,35.0,67.0,9.553415725225568,5,141.0,2.1044776119402986,472.25,0.8685714285714279,111.01638888888888,1,0,0.31488571428571427
-29.9,361.9,58.0,11.564,22,13,-15.9,328.8,21.0,158638.0,14,2018,3,1,20,12,0,2018-03-20 12:44:45,2018-03-20 13:07:45,1380.0,0.38333333333333336,33.099999999999966,37.0,2.0,96.52173913043478,9,3.0,1.5,15.9,0.8945945945945937,111.64194444444445,1,1,0.31254054054054053
-7.9,374.5,82.0,19.065,19,10,-9.3,324.4,23.0,158765.0,14,2018,3,1,20,20,0,2018-03-20 20:54:01,2018-03-21 03:14:17,22816.0,6.337777777777778,50.10000000000002,59.0,35.0,9.309256661991585,9,127.0,3.6285714285714286,466.26666666666665,0.8491525423728817,117.97972222222222,1,0,0.323135593220339
-16.2,374.4,82.0,8.314,14,8,-35.2,349.2,55.0,158836.0,14,2018,3,2,21,11,0,2018-03-21 11:22:33,2018-03-21 12:11:50,2957.0,0.8213888888888888,25.19999999999999,27.0,39.0,32.87115319580656,6,71.0,1.8205128205128205,209.36666666666667,0.9333333333333329,118.80111111111111,1,1,0.30792592592592594
-16.3,370.6,80.0,11.946,22,14,-3.2,336.2,44.0,158939.0,14,2018,3,2,21,16,0,2018-03-21 16:28:29,2018-03-21 17:09:49,2480.0,0.6888888888888889,34.400000000000034,36.0,38.0,52.25806451612903,8,103.0,2.710526315789474,256.65,0.9555555555555565,119.49,1,1,0.3318333333333333
-7.9,374.6,84.0,10.209,20,13,-8.7,346.6,54.0,158994.0,14,2018,3,2,21,19,0,2018-03-21 19:41:12,2018-03-21 23:05:52,12280.0,3.411111111111111,28.0,30.0,26.0,8.794788273615636,7,55.0,2.1153846153846154,151.38333333333333,0.9333333333333333,122.9011111111111,1,0,0.3403
-16.2,374.5,83.0,6.877999999999999,15,10,-84.7,363.5,64.0,159056.0,14,2018,3,3,22,10,0,2018-03-22 10:29:25,2018-03-22 11:14:45,2720.0,0.7555555555555555,11.0,19.0,30.0,25.147058823529413,5,62.0,2.066666666666667,215.38333333333333,0.5789473684210527,123.65666666666667,1,1,0.36199999999999993
-7.9,374.6,88.0,16.529,22,16,-9.0,331.1,37.0,159232.0,14,2018,3,3,22,20,0,2018-03-22 20:55:06,2018-03-23 02:25:13,19807.0,5.501944444444445,43.5,51.0,46.0,9.269450194375725,6,176.0,3.8260869565217392,580.35,0.8529411764705882,129.1586111111111,1,0,0.32409803921568625
-16.2,373.5,84.0,5.91,21,16,-30.0,361.7,66.0,159316.0,14,2018,3,4,23,12,0,2018-03-23 12:26:24,2018-03-23 13:08:24,2520.0,0.7,11.800000000000011,18.0,28.0,25.714285714285715,5,84.0,3.0,316.2,0.6555555555555562,129.8586111111111,1,1,0.32833333333333337
-7.9,374.7,100.0,12.525,27,24,-8.7,343.1,52.0,169019.0,14,2018,5,3,17,18,0,2018-05-17 18:59:36,2018-05-17 23:09:46,15010.0,4.169444444444444,31.599999999999966,48.0,32.0,11.512325116588942,3,9703.0,303.21875,79551.2,0.6583333333333327,134.02805555555554,1,0,0.2609375
-8.4,363.7,71.0,8.47,31,25,-8.9,339.6,45.0,169109.0,14,2018,5,4,18,13,0,2018-05-18 13:06:07,2018-05-18 15:54:56,10129.0,2.8136111111111113,24.099999999999966,26.0,55.0,9.240793760489682,6,90.0,1.6363636363636365,836.35,0.9269230769230756,136.84166666666664,1,0,0.3257692307692308
-7.9,374.7,92.0,5.348,28,26,-8.3,361.6,76.0,169112.0,14,2018,5,4,18,21,0,2018-05-18 21:00:09,2018-05-18 22:47:18,6429.0,1.7858333333333334,13.099999999999966,16.0,-5.0,8.959402706486234,2,3.0,-0.6,305.21666666666664,0.8187499999999979,138.62749999999997,1,0,0.33425
-8.0,372.6,90.0,2.3890000000000002,27,23,-8.1,365.6,82.0,169134.0,14,2018,5,5,19,11,0,2018-05-19 11:37:36,2018-05-19 12:25:56,2900.0,0.8055555555555556,7.0,8.0,10.0,9.931034482758621,4,22.0,2.2,770.3,0.875,139.4330555555555,1,0,0.29862500000000003
-15.5,374.6,85.0,15.269,32,22,-108.8,344.3,39.0,169275.0,14,2018,5,1,22,10,0,2018-05-22 10:59:26,2018-05-22 11:59:56,3630.0,1.0083333333333333,30.30000000000001,46.0,54.0,45.6198347107438,10,134.0,2.4814814814814814,261.0,0.6586956521739132,140.44138888888884,1,1,0.33193478260869563
-8.8,342.4,50.0,8.66,30,24,-9.2,326.1,20.0,169411.0,14,2018,5,1,22,20,0,2018-05-22 20:46:04,2018-05-22 23:38:44,10360.0,2.8777777777777778,16.299999999999955,30.0,65.0,10.424710424710424,6,136.0,2.0923076923076924,526.1333333333333,0.5433333333333318,143.3191666666666,1,0,0.2886666666666667
-8.3,361.3,70.0,1.9680000000000002,23,19,-8.5,354.8,64.0,169411.0,14,2018,5,2,23,5,0,2018-05-23 05:38:14,2018-05-23 06:17:44,2370.0,0.6583333333333333,6.5,6.0,0.0,9.113924050632912,4,0.0,,64.4,1.0833333333333333,147.5219444444444,1,0,0.328
-29.7,339.7,42.0,1.141,24,21,-29.6,334.2,38.0,169483.0,14,2018,5,2,23,10,0,2018-05-23 10:33:28,2018-05-23 10:40:18,410.0,0.11388888888888889,5.5,4.0,32.0,35.1219512195122,3,72.0,2.25,255.73333333333332,1.375,147.63583333333327,1,1,0.28525
-16.3,374.5,85.0,14.293,31,22,-109.5,344.0,42.0,169483.0,14,2018,5,2,23,10,0,2018-05-23 10:42:48,2018-05-23 11:40:28,3460.0,0.9611111111111111,30.5,43.0,0.0,44.73988439306358,9,0.0,,2.5,0.7093023255813954,148.59694444444438,1,1,0.3323953488372093
-7.8,367.6,81.0,2.693,34,30,-8.0,360.0,72.0,169522.0,14,2018,5,2,23,16,0,2018-05-23 16:04:47,2018-05-23 16:59:47,3300.0,0.9166666666666666,7.600000000000023,9.0,13.0,9.818181818181818,4,39.0,3.0,264.31666666666666,0.844444444444447,149.51361111111103,1,0,0.2992222222222222
-7.9,374.6,93.0,15.187999999999999,32,26,-8.8,344.8,53.0,169595.0,14,2018,5,2,23,20,0,2018-05-23 20:49:16,2018-05-24 01:52:52,18216.0,5.06,29.80000000000001,40.0,28.0,7.905138339920949,6,73.0,2.607142857142857,229.48333333333332,0.7450000000000003,154.57361111111103,1,0,0.3797
-16.4,372.2,84.0,7.334,34,27,-110.1,362.5,63.0,169674.0,14,2018,5,3,24,12,0,2018-05-24 12:25:47,2018-05-24 13:01:17,2130.0,0.5916666666666667,9.699999999999989,21.0,30.0,35.49295774647887,7,79.0,2.6333333333333333,632.9166666666666,0.4619047619047614,155.1652777777777,1,1,0.34923809523809524
-7.9,374.6,88.0,6.016,36,30,-8.4,360.1,71.0,169779.0,14,2018,5,3,24,21,0,2018-05-24 21:01:49,2018-05-24 23:01:59,7210.0,2.0027777777777778,14.5,17.0,13.0,8.488210818307905,6,105.0,8.076923076923077,480.53333333333336,0.8529411764705882,157.16805555555547,1,0,0.3538823529411765
-7.9,374.7,87.0,7.697,31,27,-8.3,354.6,64.0,169957.0,14,2018,5,5,26,12,0,2018-05-26 12:22:19,2018-05-26 14:57:30,9311.0,2.586388888888889,20.099999999999966,23.0,4.0,8.89270755020943,4,0.0,0.0,118.06666666666666,0.8739130434782594,168.75805555555544,1,0,0.33465217391304347
-7.9,374.6,90.0,11.652000000000001,35,30,-8.7,345.2,54.0,170148.0,14,2018,5,6,27,21,0,2018-05-27 21:30:51,2018-05-28 01:23:29,13958.0,3.877222222222222,29.400000000000034,36.0,33.0,9.284997850694943,5,191.0,5.787878787878788,1833.35,0.8166666666666677,172.63527777777767,1,0,0.3236666666666667
-15.7,374.1,88.0,8.558,35,29,-106.1,358.5,60.0,170219.0,14,2018,5,0,28,11,0,2018-05-28 11:03:41,2018-05-28 11:51:11,2850.0,0.7916666666666666,15.600000000000023,28.0,30.0,35.36842105263158,6,71.0,2.3666666666666667,580.2,0.5571428571428579,173.42694444444433,1,1,0.30564285714285716
-8.0,369.7,85.0,2.144,30,28,-8.3,364.1,79.0,170248.0,14,2018,5,0,28,23,0,2018-05-28 23:11:41,2018-05-28 23:54:31,2570.0,0.7138888888888889,5.599999999999966,6.0,9.0,8.40466926070039,2,29.0,3.2222222222222223,680.5,0.9333333333333277,174.14083333333323,1,0,0.35733333333333334
-7.9,374.5,92.0,2.166,30,27,-7.9,369.5,85.0,170248.0,14,2018,5,0,28,23,0,2018-05-28 23:55:01,2018-05-29 00:38:49,2628.0,0.73,5.0,7.0,0.0,9.589041095890412,3,0.0,,0.5,0.7142857142857143,174.87083333333322,1,0,0.30942857142857144
